time,open,high,low,close,tick_volume,spread
2026-01-02 18:30:00,4318.571,4319.514,4309.68,4312.441,4891,0
2026-01-02 18:45:00,4312.514,4315.66,4312.058,4315.06,4769,0
2026-01-02 19:00:00,4315.106,4322.165,4315.106,4321.43,4296,0
2026-01-02 19:15:00,4321.51,4323.11,4316.365,4318.63,3129,0
2026-01-02 19:30:00,4318.662,4326.31,4318.142,4322.672,4496,0
2026-01-02 19:45:00,4322.737,4322.962,4317.534,4318.185,3854,0
2026-01-02 20:00:00,4318.228,4321.496,4317.152,4319.953,3736,0
2026-01-02 20:15:00,4319.863,4329.417,4318.771,4328.391,3358,0
2026-01-02 20:30:00,4328.359,4329.307,4325.277,4326.865,3063,0
2026-01-02 20:45:00,4326.908,4331.586,4326.308,4331.422,3783,0
2026-01-02 21:00:00,4331.457,4331.908,4327.07,4329.02,2464,0
2026-01-02 21:15:00,4329.049,4329.709,4327.782,4328.851,1237,0
2026-01-02 21:30:00,4328.862,4330.54,4327.303,4328.67,1149,0
2026-01-02 21:45:00,4328.616,4333.96,4328.379,4331.759,1628,0
2026-01-04 23:00:00,4353.486,4370.794,4349.834,4370.135,2534,0
2026-01-04 23:15:00,4370.189,4372.729,4361.11,4366.976,4713,0
2026-01-04 23:30:00,4366.882,4366.91,4354.414,4362.137,3789,0
2026-01-04 23:45:00,4362.104,4375.927,4361.254,4372.57,4625,0
2026-01-05 00:00:00,4372.597,4380.032,4370.227,4378.116,4458,0
2026-01-05 00:15:00,4378.083,4389.652,4377.674,4387.295,4658,0
2026-01-05 00:30:00,4387.249,4396.832,4385.722,4387.956,6265,0
2026-01-05 00:45:00,4387.908,4396.153,4385.012,4395.055,5809,0
2026-01-05 01:00:00,4395.081,4421.14,4394.208,4403.015,20940,0
2026-01-05 01:15:00,4402.978,4405.462,4394.153,4396.158,12567,0
2026-01-05 01:30:00,4396.184,4405.365,4392.946,4404.032,10056,0
2026-01-05 01:45:00,4403.987,4406.77,4391.224,4401.876,9487,0
2026-01-05 02:00:00,4401.913,4405.12,4388.651,4394.077,7778,0
2026-01-05 02:15:00,4394.118,4403.06,4392.414,4402.261,5199,0
2026-01-05 02:30:00,4402.25,4407.088,4399.74,4399.833,7037,0
2026-01-05 02:45:00,4399.901,4409.611,4398.61,4405.335,5516,0
2026-01-05 03:00:00,4405.379,4414.105,4405.347,4410.694,5059,0
2026-01-05 03:15:00,4410.658,4412.567,4406.025,4407.524,3950,0
2026-01-05 03:30:00,4407.48,4410.721,4403.616,4409.677,3659,0
2026-01-05 03:45:00,4409.599,4410.359,4399.69,4399.941,3106,0
2026-01-05 04:00:00,4399.909,4404.528,4397.428,4400.193,3280,0
2026-01-05 04:15:00,4400.134,4406.376,4400.083,4404.917,2039,0
2026-01-05 04:30:00,4404.815,4407.71,4404.157,4405.682,2154,0
2026-01-05 04:45:00,4405.653,4408.423,4403.609,4404.147,2038,0
2026-01-05 05:00:00,4404.194,4408.914,4403.649,4408.107,2108,0
2026-01-05 05:15:00,4408.132,4412.737,4407.035,4412.513,1894,0
2026-01-05 05:30:00,4412.492,4414.553,4402.043,4402.12,5153,0
2026-01-05 05:45:00,4402.041,4412.403,4401.27,4412.369,4982,0
2026-01-05 06:00:00,4412.307,4420.208,4411.208,4418.188,5554,0
2026-01-05 06:15:00,4418.164,4426.206,4415.81,4424.13,5407,0
2026-01-05 06:30:00,4424.17,4426.559,4416.317,4420.118,5698,0
2026-01-05 06:45:00,4420.086,4422.111,4418.059,4420.161,3438,0
2026-01-05 07:00:00,4420.279,4424.111,4416.786,4419.909,3909,0
2026-01-05 07:15:00,4419.869,4423.246,4418.871,4420.415,2892,0
2026-01-05 07:30:00,4420.404,4425.096,4418.516,4424.656,3719,0
2026-01-05 07:45:00,4424.641,4424.646,4419.953,4421.826,3114,0
2026-01-05 08:00:00,4421.868,4425.371,4419.336,4424.369,3498,0
2026-01-05 08:15:00,4424.39,4430.23,4424.39,4426.693,3662,0
2026-01-05 08:30:00,4426.688,4430.901,4423.6,4429.96,3673,0
2026-01-05 08:45:00,4430.003,4433.981,4429.868,4430.181,3125,0
2026-01-05 09:00:00,4430.172,4432.327,4425.973,4430.408,3555,0
2026-01-05 09:15:00,4430.421,4434.604,4429.801,4432.66,2595,0
2026-01-05 09:30:00,4432.627,4438.187,4430.991,4437.464,2979,0
2026-01-05 09:45:00,4437.51,4438.245,4433.895,4434.819,3398,0
2026-01-05 10:00:00,4434.84,4435.512,4430.809,4433.199,2899,0
2026-01-05 10:15:00,4433.232,4436.595,4431.368,4433.196,2494,0
2026-01-05 10:30:00,4433.239,4438.891,4432.71,4435.037,2897,0
2026-01-05 10:45:00,4435.07,4440.011,4434.215,4436.25,2699,0
2026-01-05 11:00:00,4436.286,4437.501,4430.137,4433.196,4158,0
2026-01-05 11:15:00,4433.273,4433.739,4411.073,4417.157,6421,0
2026-01-05 11:30:00,4417.201,4424.539,4415.354,4424.131,4534,0
2026-01-05 11:45:00,4424.095,4426.071,4418.134,4419.349,3513,0
2026-01-05 12:00:00,4419.316,4421.533,4416.758,4417.807,4230,0
2026-01-05 12:15:00,4417.774,4418.514,4413.736,4415.646,3749,0
2026-01-05 12:30:00,4415.748,4417.248,4406.117,4409.813,4241,0
2026-01-05 12:45:00,4409.829,4412.443,4405.439,4409.669,4526,0
2026-01-05 13:00:00,4409.728,4418.988,4406.978,4409.185,8698,0
2026-01-05 13:15:00,4409.077,4413.233,4396.833,4399.592,10050,0
2026-01-05 13:30:00,4399.636,4414.528,4395.895,4412.146,8803,0
2026-01-05 13:45:00,4412.174,4417.288,4411.422,4416.777,4278,0
2026-01-05 14:00:00,4416.756,4428.444,4416.756,4426.38,7076,0
2026-01-05 14:15:00,4426.345,4429.678,4420.202,4420.998,6755,0
2026-01-05 14:30:00,4420.963,4430.151,4417.832,4429.614,14767,0
2026-01-05 14:45:00,4429.569,4442.879,4428.148,4436.879,10124,0
2026-01-05 15:00:00,4436.956,4455.697,4436.956,4449.179,10696,0
2026-01-05 15:15:00,4449.134,4452.432,4442.427,4444.504,9008,0
2026-01-05 15:30:00,4444.538,4447.913,4435.453,4447.369,9227,0
2026-01-05 15:45:00,4447.275,4450.129,4440.642,4448.524,5831,0
2026-01-05 16:00:00,4448.487,4451.436,4438.476,4446.376,6092,0
2026-01-05 16:15:00,4446.382,4448.879,4440.288,4440.937,4330,0
2026-01-05 16:30:00,4440.891,4446.037,4440.09,4445.173,3682,0
2026-01-05 16:45:00,4445.123,4454.471,4440.793,4441.949,5296,0
2026-01-05 17:00:00,4441.992,4442.47,4432.261,4442.47,9221,0
2026-01-05 17:15:00,4442.426,4449.015,4442.35,4445.959,4178,0
2026-01-05 17:30:00,4445.956,4447.52,4437.641,4439.66,4426,0
2026-01-05 17:45:00,4439.611,4445.75,4439.17,4443.566,4221,0
2026-01-05 18:00:00,4443.511,4448.267,4441.812,4447.208,3938,0
2026-01-05 18:15:00,4447.252,4448.613,4439.808,4441.414,4211,0
2026-01-05 18:30:00,4441.374,4445.968,4441.08,4443.601,3013,0
2026-01-05 18:45:00,4443.623,4448.613,4442.632,4448.613,2437,0
2026-01-05 19:00:00,4448.64,4449.504,4434.7,4440.007,6029,0
2026-01-05 19:15:00,4440.062,4443.012,4437.664,4441.607,3913,0
2026-01-05 19:30:00,4441.576,4445.95,4441.148,4442.695,2621,0
2026-01-05 19:45:00,4442.689,4444.112,4438.633,4439.845,2644,0
2026-01-05 20:00:00,4439.805,4445.468,4439.047,4443.957,3078,0
2026-01-05 20:15:00,4443.989,4447.1,4442.768,4445.497,2613,0
2026-01-05 20:30:00,4445.483,4445.483,4437.896,4437.976,4074,0
2026-01-05 20:45:00,4437.989,4446.028,4437.973,4445.041,4262,0
2026-01-05 21:00:00,4445.092,4448.189,4445.092,4447.084,2721,0
2026-01-05 21:15:00,4447.077,4447.14,4443.406,4445.592,1281,0
2026-01-05 21:30:00,4445.593,4448.471,4445.423,4446.124,1221,0
2026-01-05 21:45:00,4446.204,4449.325,4445.456,4448.989,1373,0
2026-01-05 23:00:00,4454.841,4460.29,4451.47,4451.636,1907,0
2026-01-05 23:15:00,4451.631,4453.446,4448.596,4448.949,1952,0
2026-01-05 23:30:00,4448.982,4450.27,4438.695,4442.984,2906,0
2026-01-05 23:45:00,4442.983,4444.024,4436.869,4440.334,2134,0
2026-01-06 00:00:00,4440.426,4441.793,4436.533,4440.626,3540,0
2026-01-06 00:15:00,4440.564,4442.688,4439.391,4441.055,2374,0
2026-01-06 00:30:00,4441.06,4444.902,4430.348,4436.562,4773,0
2026-01-06 00:45:00,4436.531,4438.234,4434.509,4436.385,3029,0
2026-01-06 01:00:00,4436.336,4442.152,4427.675,4441.687,9408,0
2026-01-06 01:15:00,4441.785,4444.226,4433.894,4434.935,6487,0
2026-01-06 01:30:00,4434.976,4443.286,4432.591,4439.236,6095,0
2026-01-06 01:45:00,4439.281,4452.327,4438.231,4450.418,5344,0
2026-01-06 02:00:00,4450.515,4460.746,4448.713,4459.646,6709,0
2026-01-06 02:15:00,4459.584,4460.891,4456.578,4460.475,3514,0
2026-01-06 02:30:00,4460.422,4461.378,4448.68,4453.589,6374,0
2026-01-06 02:45:00,4453.644,4457.61,4451.809,4454.98,3870,0
2026-01-06 03:00:00,4455.006,4465.739,4454.095,4462.603,4087,0
2026-01-06 03:15:00,4462.652,4468.056,4462.038,4463.666,4658,0
2026-01-06 03:30:00,4463.645,4467.689,4463.214,4466.163,2281,0
2026-01-06 03:45:00,4466.273,4468.212,4464.618,4467.805,2249,0
2026-01-06 04:00:00,4467.682,4468.596,4464.673,4465.76,2145,0
2026-01-06 04:15:00,4465.732,4467.484,4463.199,4464.802,2469,0
2026-01-06 04:30:00,4464.786,4466.378,4461.708,4462.757,2133,0
2026-01-06 04:45:00,4462.777,4468.576,4462.515,4467.361,1850,0
2026-01-06 05:00:00,4467.251,4469.666,4466.978,4467.359,2029,0
2026-01-06 05:15:00,4467.364,4470.717,4466.867,4469.734,2151,0
2026-01-06 05:30:00,4469.622,4474.275,4462.01,4463.065,6494,0
2026-01-06 05:45:00,4463.112,4464.835,4449.432,4452.551,7353,0
2026-01-06 06:00:00,4452.575,4458.366,4451.601,4456.816,5261,0
2026-01-06 06:15:00,4456.86,4461.014,4455.282,4460.958,4149,0
2026-01-06 06:30:00,4460.964,4465.693,4458.868,4463.65,4301,0
2026-01-06 06:45:00,4463.6,4466.948,4461.038,4465.667,4042,0
2026-01-06 07:00:00,4465.603,4470.422,4464.25,4468.506,3786,0
2026-01-06 07:15:00,4468.506,4469.726,4461.487,4464.52,2744,0
2026-01-06 07:30:00,4464.627,4467.166,4463.449,4464.77,2006,0
2026-01-06 07:45:00,4464.671,4466.451,4457.239,4459.479,4230,0
2026-01-06 08:00:00,4459.501,4463.458,4457.442,4461.878,4498,0
2026-01-06 08:15:00,4461.882,4476.002,4461.54,4471.071,3692,0
2026-01-06 08:30:00,4471.045,4472.687,4464.538,4465.905,4615,0
2026-01-06 08:45:00,4465.878,4469.425,4465.032,4468.331,2854,0
2026-01-06 09:00:00,4468.274,4468.593,4453.744,4457.944,4819,0
2026-01-06 09:15:00,4457.917,4458.105,4452.226,4456.749,4019,0
2026-01-06 09:30:00,4456.639,4457.104,4453.753,4455.892,2399,0
2026-01-06 09:45:00,4455.859,4456.287,4444.803,4446.277,6100,0
2026-01-06 10:00:00,4446.398,4452.311,4442.565,4450.29,4010,0
2026-01-06 10:15:00,4450.247,4452.597,4448.705,4450.167,2558,0
2026-01-06 10:30:00,4450.101,4456.015,4448.459,4451.082,3091,0
2026-01-06 10:45:00,4451.099,4453.196,4449.316,4451.736,2152,0
2026-01-06 11:00:00,4451.818,4453.069,4449.818,4450.738,2043,0
2026-01-06 11:15:00,4450.647,4455.755,4448.688,4455.533,2175,0
2026-01-06 11:30:00,4455.494,4462.467,4454.753,4462.215,3304,0
2026-01-06 11:45:00,4462.211,4464.613,4459.757,4463.377,2428,0
2026-01-06 12:00:00,4463.319,4464.805,4461.747,4462.112,2330,0
2026-01-06 12:15:00,4462.223,4465.68,4461.396,4464.431,2391,0
2026-01-06 12:30:00,4464.383,4466.318,4458.738,4462.041,2896,0
2026-01-06 12:45:00,4462.086,4464.926,4459.632,4463.614,2189,0
2026-01-06 13:00:00,4463.652,4468.247,4459.702,4465.541,5891,0
2026-01-06 13:15:00,4465.595,4470.587,4457.546,4459.126,6951,0
2026-01-06 13:30:00,4459.158,4462.273,4455.423,4461.139,6059,0
2026-01-06 13:45:00,4461.161,4468.375,4453.975,4467.983,5386,0
2026-01-06 14:00:00,4468.012,4472.678,4466.322,4471.795,5347,0
2026-01-06 14:15:00,4471.69,4473.357,4464.456,4466.772,5185,0
2026-01-06 14:30:00,4466.823,4483.089,4465.048,4479.642,10273,0
2026-01-06 14:45:00,4479.693,4489.999,4479.477,4487.466,6728,0
2026-01-06 15:00:00,4487.493,4490.968,4479.071,4480.285,9711,0
2026-01-06 15:15:00,4480.254,4483.403,4473.81,4480.981,8528,0
2026-01-06 15:30:00,4481.008,4482.016,4462.854,4475.39,11685,0
2026-01-06 15:45:00,4475.385,4479.954,4471.557,4478.351,7300,0
2026-01-06 16:00:00,4478.32,4483.257,4471.616,4478.79,7610,0
2026-01-06 16:15:00,4478.824,4485.31,4477.666,4483.425,4923,0
2026-01-06 16:30:00,4483.381,4489.083,4482.504,4488.106,4836,0
2026-01-06 16:45:00,4488.141,4488.83,4484.29,4488.24,4346,0
2026-01-06 17:00:00,4488.34,4490.321,4484.26,4488.321,4285,0
2026-01-06 17:15:00,4488.361,4490.126,4485.987,4487.043,3736,0
2026-01-06 17:30:00,4487.013,4490.008,4481.675,4484.003,4152,0
2026-01-06 17:45:00,4483.981,4491.626,4483.382,4489.462,3821,0
2026-01-06 18:00:00,4489.42,4491.714,4486.147,4491.091,3725,0
2026-01-06 18:15:00,4491.044,4494.128,4484.369,4486.006,4966,0
2026-01-06 18:30:00,4486.051,4487.906,4482.185,4486.34,4210,0
2026-01-06 18:45:00,4486.366,4490.417,4486.226,4488.52,2527,0
2026-01-06 19:00:00,4488.54,4489.405,4481.857,4482.109,3917,0
2026-01-06 19:15:00,4482.127,4484.753,4477.399,4480.945,4122,0
2026-01-06 19:30:00,4480.922,4483.662,4477.733,4481.579,3656,0
2026-01-06 19:45:00,4481.62,4483.817,4479.133,4481.409,3568,0
2026-01-06 20:00:00,4481.378,4486.88,4480.296,4485.39,2891,0
2026-01-06 20:15:00,4485.414,4487.658,4484.501,4485.509,2040,0
2026-01-06 20:30:00,4485.551,4490.273,4483.726,4489.759,3441,0
2026-01-06 20:45:00,4489.794,4496.944,4488.562,4493.817,3355,0
2026-01-06 21:00:00,4493.778,4494.72,4491.74,4492.049,2331,0
2026-01-06 21:15:00,4491.978,4494.665,4491.926,4494.071,1452,0
2026-01-06 21:30:00,4494.086,4497.209,4493.991,4496.309,1233,0
2026-01-06 21:45:00,4496.271,4497.422,4493.994,4494.6,1566,0
2026-01-06 23:00:00,4498.082,4499.495,4494.738,4497.612,1533,0
2026-01-06 23:15:00,4497.612,4500.541,4497.081,4498.615,1800,0
2026-01-06 23:30:00,4498.509,4499.552,4495.004,4495.242,1427,0
2026-01-06 23:45:00,4495.249,4496.332,4492.122,4493.223,2391,0
2026-01-07 00:00:00,4493.308,4494.495,4490.323,4493.229,3015,0
2026-01-07 00:15:00,4493.217,4493.611,4489.58,4491.088,2333,0
2026-01-07 00:30:00,4491.118,4494.702,4487.848,4489.846,3393,0
2026-01-07 00:45:00,4489.808,4492.174,4482.523,4491.903,3990,0
2026-01-07 01:00:00,4491.878,4495.931,4469.091,4471.07,14000,0
2026-01-07 01:15:00,4471.103,4479.026,4471.085,4477.149,8599,0
2026-01-07 01:30:00,4477.173,4477.872,4464.87,4468.734,9921,0
2026-01-07 01:45:00,4468.757,4470.706,4460.993,4465.5,6670,0
2026-01-07 02:00:00,4465.482,4475.687,4459.455,4472.385,7547,0
2026-01-07 02:15:00,4472.428,4475.139,4468.564,4473.884,3539,0
2026-01-07 02:30:00,4473.851,4478.58,4473.425,4475.806,4856,0
2026-01-07 02:45:00,4475.775,4478.762,4473.785,4474.656,4764,0
2026-01-07 03:00:00,4474.67,4477.057,4471.815,4474.621,4539,0
2026-01-07 03:15:00,4474.641,4480.356,4472.641,4476.448,3994,0
2026-01-07 03:30:00,4476.416,4478.87,4475.528,4478.282,2644,0
2026-01-07 03:45:00,4478.368,4478.447,4473.527,4474.703,2775,0
2026-01-07 04:00:00,4474.645,4476.083,4469.189,4470.388,4035,0
2026-01-07 04:15:00,4470.325,4472.053,4465.904,4466.042,4247,0
2026-01-07 04:30:00,4466.078,4468.626,4463.395,4465.328,4213,0
2026-01-07 04:45:00,4465.286,4467.22,4463.835,4464.827,3195,0
2026-01-07 05:00:00,4464.825,4467.133,4462.036,4465.915,2993,0
2026-01-07 05:15:00,4465.954,4470.296,4465.35,4468.604,2505,0
2026-01-07 05:30:00,4468.656,4469.259,4448.636,4452.389,10055,0
2026-01-07 05:45:00,4452.362,4454.531,4443.17,4454.27,9053,0
2026-01-07 06:00:00,4454.232,4459.18,4452.955,4456.308,4703,0
2026-01-07 06:15:00,4456.29,4460.477,4452.21,4455.045,4316,0
2026-01-07 06:30:00,4455.067,4455.66,4443.73,4446.734,6093,0
2026-01-07 06:45:00,4446.627,4450.971,4441.419,4444.168,6166,0
2026-01-07 07:00:00,4444.112,4450.957,4441.509,4450.34,4227,0
2026-01-07 07:15:00,4450.299,4455.051,4448.372,4455.002,3772,0
2026-01-07 07:30:00,4454.961,4460.017,4453.637,4458.878,3581,0
2026-01-07 07:45:00,4458.819,4465.169,4458.484,4461.273,3708,0
2026-01-07 08:00:00,4461.183,4466.601,4459.289,4465.826,3468,0
2026-01-07 08:15:00,4465.844,4468.583,4463.581,4465.25,3156,0
2026-01-07 08:30:00,4465.239,4474.845,4464.132,4466.862,3954,0
2026-01-07 08:45:00,4466.873,4470.669,4465.524,4468.243,2659,0
2026-01-07 09:00:00,4468.205,4468.713,4459.634,4465.838,3945,0
2026-01-07 09:15:00,4465.876,4467.306,4461.822,4462.176,3243,0
2026-01-07 09:30:00,4462.133,4464.521,4460.881,4461.489,2106,0
2026-01-07 09:45:00,4461.46,4465.615,4459.868,4463.388,2682,0
2026-01-07 10:00:00,4463.36,4465.597,4461.454,4464.735,2291,0
2026-01-07 10:15:00,4464.698,4466.618,4458.66,4459.826,2533,0
2026-01-07 10:30:00,4459.874,4467.329,4458.78,4466.114,2883,0
2026-01-07 10:45:00,4466.064,4467.819,4463.755,4464.522,2010,0
2026-01-07 11:00:00,4464.481,4464.982,4461.122,4461.797,2389,0
2026-01-07 11:15:00,4461.698,4464.283,4455.325,4459.035,2778,0
2026-01-07 11:30:00,4459.074,4460.105,4450.415,4450.481,3607,0
2026-01-07 11:45:00,4450.536,4454.551,4446.584,4447.469,4241,0
2026-01-07 12:00:00,4447.441,4450.274,4443.278,4445.629,4095,0
2026-01-07 12:15:00,4445.629,4450.481,4439.158,4450.105,5663,0
2026-01-07 12:30:00,4450.117,4455.125,4449.336,4449.974,3491,0
2026-01-07 12:45:00,4450.064,4453.845,4445.029,4445.029,3527,0
2026-01-07 13:00:00,4445.066,4449.995,4427.817,4433.647,11611,0
2026-01-07 13:15:00,4433.649,4447.302,4430.121,4442.076,8153,0
2026-01-07 13:30:00,4442.034,4450.781,4438.071,4445.591,8987,0
2026-01-07 13:45:00,4445.617,4453.132,4444.759,4452.968,6755,0
2026-01-07 14:00:00,4452.923,4454.334,4447.179,4447.339,7494,0
2026-01-07 14:15:00,4447.318,4453.63,4442.785,4444.718,7426,0
2026-01-07 14:30:00,4444.762,4452.434,4435.782,4444.236,12808,0
2026-01-07 14:45:00,4444.273,4453.053,4440.853,4445.604,10368,0
2026-01-07 15:00:00,4445.549,4445.549,4426.259,4426.601,9903,0
2026-01-07 15:15:00,4426.672,4442.24,4423.563,4441.905,9514,0
2026-01-07 15:30:00,4441.918,4452.207,4441.918,4442.253,8078,0
2026-01-07 15:45:00,4442.295,4448.009,4440.448,4446.078,6799,0
2026-01-07 16:00:00,4446.044,4450.663,4443.91,4447.043,6156,0
2026-01-07 16:15:00,4447.079,4461.281,4444.615,4457.89,6952,0
2026-01-07 16:30:00,4457.847,4468.026,4456.895,4467.629,7071,0
2026-01-07 16:45:00,4467.673,4468.439,4461.928,4464.27,5121,0
2026-01-07 17:00:00,4464.309,4465.416,4457.809,4460.194,4004,0
2026-01-07 17:15:00,4460.256,4463.213,4457.199,4458.518,3106,0
2026-01-07 17:30:00,4458.563,4461.68,4455.879,4456.973,3223,0
2026-01-07 17:45:00,4456.963,4459.43,4449.791,4451.851,4892,0
2026-01-07 18:00:00,4451.908,4453.046,4447.956,4449.891,5176,0
2026-01-07 18:15:00,4449.86,4455.996,4447.231,4452.134,5276,0
2026-01-07 18:30:00,4452.177,4458.77,4451.75,4456.298,3399,0
2026-01-07 18:45:00,4456.257,4456.481,4450.033,4452.008,3279,0
2026-01-07 19:00:00,4452.071,4455.358,4447.818,4449.37,3643,0
2026-01-07 19:15:00,4449.491,4451.117,4445.362,4450.582,3646,0
2026-01-07 19:30:00,4450.566,4457.311,4450.41,4453.364,3055,0
2026-01-07 19:45:00,4453.443,4458.023,4452.086,4456.852,2530,0
2026-01-07 20:00:00,4456.896,4459.505,4455.441,4458.364,3107,0
2026-01-07 20:15:00,4458.34,4461.7,4455.898,4458.13,3029,0
2026-01-07 20:30:00,4458.162,4460.551,4456.386,4456.783,4489,0
2026-01-07 20:45:00,4456.809,4459.845,4450.556,4451.988,5068,0
2026-01-07 21:00:00,4452.036,4454.702,4449.794,4453.915,2670,0
2026-01-07 21:15:00,4453.909,4455.309,4451.778,4452.499,1357,0
2026-01-07 21:30:00,4452.493,4454.54,4452.203,4453.3,1140,0
