MA_Fast,MA_Slow,Final_Balance,Total_Trades,Win_Trades,Loss_Trades,Net_Profit,Win_Rate_%
52,85,4597.772658826007,2978,521,2457,4497.772658826007,17.494963062458023
51,84,4590.018226201031,3025,533,2492,4490.018226201031,17.619834710743802
66,25,4587.453840085278,4703,909,3794,4487.453840085278,19.328088454178182
1,80,4587.188374964913,9856,2590,7266,4487.188374964913,26.27840909090909
58,84,4581.799369057338,2793,462,2331,4481.799369057338,16.541353383458645
53,17,4573.107411818536,6288,1292,4996,4473.107411818536,20.5470737913486
16,12,4564.6022500452655,8167,1709,6458,4464.6022500452655,20.925676502999877
16,13,4552.805846206039,7514,1552,5962,4452.805846206039,20.654777748203355
12,12,4530.609000000286,7022,1448,5574,4430.609000000286,20.62090572486471
15,16,4527.662812517231,6042,1180,4862,4427.662812517231,19.529956967891426
17,24,4518.960166664374,6163,1233,4930,4418.960166664374,20.006490345610903
12,15,4518.386733309324,7923,1656,6267,4418.386733309324,20.901173797803864
35,17,4508.868235340307,6357,1282,5075,4408.868235340307,20.166745320119553
57,84,4508.1340000041055,2791,452,2339,4408.1340000041055,16.194912217843065
34,17,4507.046117698551,6330,1270,5060,4407.046117698551,20.063191153238545
53,86,4493.797802337238,2923,508,2415,4393.797802337238,17.379404721176872
59,84,4481.726226200183,2747,447,2300,4381.726226200183,16.27229705132872
52,25,4470.4030400898655,4604,857,3747,4370.4030400898655,18.61424847958297
45,17,4461.337176526352,6321,1266,5055,4361.337176526352,20.028476506881823
17,16,4456.207812532434,5578,1109,4469,4356.207812532434,19.881678020795984
17,52,4447.49213465652,5540,1203,4337,4347.49213465652,21.71480144404332
36,17,4437.84458828338,6331,1280,5051,4337.84458828338,20.217975043437058
1,79,4434.8550505926505,9845,2588,7257,4334.8550505926505,26.28745556119858
50,25,4427.893040087063,4577,837,3740,4327.893040087063,18.287087611972908
11,14,4420.17385711372,8567,1827,6740,4320.17385711372,21.326018442862146
68,17,4394.944588243826,6207,1291,4916,4294.944588243826,20.799097792814564
81,54,4387.524888888521,2569,409,2160,4287.524888888521,15.920591669910472
1,57,4374.035052629092,10064,2656,7408,4274.035052629092,26.391096979332275
15,17,4373.377470624582,6254,1226,5028,4273.377470624582,19.603453789574672
54,77,4366.881389586883,2860,462,2398,4266.881389586883,16.153846153846153
53,84,4356.614297628022,2954,522,2432,4256.614297628022,17.670954637779282
46,17,4356.197705940743,6295,1274,5021,4256.197705940743,20.238284352660845
69,25,4342.040120105925,4688,879,3809,4242.040120105925,18.75
52,24,4338.364416762599,4745,914,3831,4238.364416762599,19.262381454162274
16,15,4335.042200042932,6020,1163,4857,4235.042200042932,19.31893687707641
17,12,4326.878500050085,8313,1744,6569,4226.878500050085,20.97918922170095
51,85,4325.174835300135,3023,519,2504,4225.174835300135,17.1683757856434
51,17,4307.812294186237,6299,1280,5019,4207.812294186237,20.32068582314653
7,97,4294.377577245218,9452,2519,6933,4194.377577245218,26.65044435040203
17,28,4289.884071417494,6240,1259,4981,4189.884071417494,20.17628205128205
61,17,4283.881705984381,6306,1295,5011,4183.881705984381,20.535997462733903
48,17,4281.174353016886,6236,1267,4969,4181.174353016886,20.317511225144326
1,58,4273.518379292739,10051,2639,7412,4173.518379292739,26.256093921002886
17,13,4271.789461603819,7681,1593,6088,4171.789461603819,20.739487045957556
17,34,4270.847823590472,6113,1317,4796,4170.847823590472,21.54424995910355
58,86,4261.358662801857,2804,450,2354,4161.358662801857,16.048502139800284
67,24,4257.706625032847,4814,947,3867,4157.706625032847,19.671790610718737
81,52,4254.44749998845,2612,421,2191,4154.44749998845,16.11791730474732
8,58,4249.673534560425,9127,2299,6828,4149.673534560425,25.188999671304916
65,25,4241.839440093001,4708,915,3793,4141.839440093001,19.43500424808836
45,26,4240.464884676069,4494,802,3692,4140.464884676069,17.846016911437474
69,17,4236.633117679473,6188,1281,4907,4136.633117679473,20.701357466063346
53,85,4234.7170941214845,2938,504,2434,4134.7170941214845,17.154526889040163
50,17,4224.515705956989,6261,1275,4986,4124.515705956989,20.364159080019167
70,17,4213.431529450914,6201,1278,4923,4113.431529450914,20.609579100145137
15,11,4210.740727295908,8833,1851,6982,4110.740727295908,20.955507755009624
1,59,4197.750559308121,10014,2627,7387,4097.750559308121,26.233273417215898
81,53,4195.214018871317,2565,402,2163,4095.2140188713174,15.67251461988304
8,85,4192.064470625217,8710,2197,6513,4092.064470625217,25.223880597014926
59,81,4185.9496666525265,2716,422,2294,4085.9496666525265,15.537555228276878
18,19,4180.127684195263,5067,972,4095,4080.127684195263,19.182948490230906
18,17,4175.3765294635505,5324,1034,4290,4075.3765294635505,19.421487603305785
49,84,4172.218630958412,3014,524,2490,4072.218630958412,17.38553417385534
67,19,4167.001789530958,5757,1163,4594,4067.0017895309584,20.201493833593887
7,99,4140.135676722102,9413,2516,6897,4040.1356767221023,26.72899181982365
8,84,4130.0049405189275,8717,2204,6513,4030.0049405189275,25.28392795686589
38,17,4128.567764720624,6347,1275,5072,4028.567764720624,20.088230660154405
54,17,4127.4136471421525,6327,1293,5034,4027.4136471421525,20.436225699383595
50,77,4122.170584385692,2966,482,2484,4022.1705843856917,16.25084288604181
54,84,4115.421892865956,2931,511,2420,4015.4218928659557,17.434322756738315
13,12,4111.568249963341,7476,1524,5952,4011.5682499633413,20.38523274478331
37,17,4110.821705891975,6343,1280,5063,4010.8217058919754,20.179725681854013
59,83,4110.270542171396,2743,434,2309,4010.2705421713963,15.822092599343785
1,84,4107.376976143087,9752,2580,7172,4007.3769761430867,26.45611156685808
54,86,4106.841372104069,2903,499,2404,4006.841372104069,17.189114708921803
48,25,4102.915840064421,4605,836,3769,4002.915840064421,18.154180238870794
52,79,4094.776696191754,2918,494,2424,3994.776696191754,16.92940370116518
7,96,4094.56029161472,9506,2511,6995,3994.56029161472,26.414895855249316
8,81,4091.573728426275,8792,2221,6571,3991.573728426275,25.26160145586897
48,26,4091.1507692786254,4438,780,3658,3991.1507692786254,17.57548445245606
57,86,4090.523011637246,2813,448,2365,3990.523011637246,15.926057589761818
65,21,4081.159476257062,5322,1041,4281,3981.159476257062,19.560315670800453
68,25,4080.22548006776,4702,880,3822,3980.22548006776,18.715440238196514
54,25,4066.8018400909796,4637,864,3773,3966.8018400909796,18.632736683200346
16,19,4057.6354737220026,6011,1215,4796,3957.6354737220026,20.212942937947098
49,17,4052.4487647749174,6255,1261,4994,3952.4487647749174,20.159872102318147
9,82,4047.4773537294504,7834,1966,5868,3947.4773537294504,25.095736533061014
66,24,4044.509083366037,4828,953,3875,3944.509083366037,19.739022369511186
7,95,4042.5858420671384,9572,2507,7065,3942.5858420671384,26.19097367321354
52,78,4032.949987153972,2933,488,2445,3932.949987153972,16.638254347084896
50,86,4030.4046279139593,2981,505,2476,3930.4046279139593,16.94062395169406
50,84,4029.563761913575,3016,519,2497,3929.563761913575,17.208222811671085
58,81,4028.875753077802,2777,441,2336,3928.875753077802,15.88044652502701
47,17,4019.0517059473905,6262,1252,5010,3919.0517059473905,19.993612264452253
58,85,4016.7313294146315,2815,451,2364,3916.7313294146315,16.02131438721137
1,93,4008.756258015217,9496,2532,6964,3908.756258015217,26.66385846672283
11,16,4004.4748750392373,8684,1911,6773,3904.4748750392373,22.005988023952096
7,82,4001.944475630591,9767,2543,7224,3901.944475630591,26.036654039111294
17,15,3991.897400062253,6271,1208,5063,3891.897400062253,19.263275394673897
44,17,3985.539823585411,6320,1256,5064,3885.539823585411,19.873417721518987
44,26,3982.013807743556,4487,791,3696,3882.013807743556,17.628705148205928
17,23,3981.865086961081,6133,1208,4925,3881.865086961081,19.69672264797
13,17,3977.0903529057323,7479,1594,5885,3877.0903529057323,21.31300976066319
8,86,3974.329046573319,8683,2186,6497,3874.329046573319,25.175630542439247
46,26,3972.633615460174,4479,793,3686,3872.633615460174,17.704844831435587
52,26,3972.081692366264,4416,816,3600,3872.081692366264,18.478260869565215
53,80,3971.760887487635,2917,491,2426,3871.760887487635,16.832362015769625
32,17,3969.234294165053,6334,1246,5088,3869.234294165053,19.67161351436691
83,52,3969.0993461621547,2650,421,2229,3869.0993461621547,15.88679245283019
48,24,3963.3569583844173,4723,886,3837,3863.3569583844173,18.75926318018209
52,80,3959.306474987147,2922,496,2426,3859.306474987147,16.97467488021903
49,86,3954.5189186070734,2995,514,2481,3854.5189186070734,17.161936560934894
13,13,3954.004000000281,6556,1331,5225,3854.004000000281,20.302013422818792
54,85,3953.8095529439815,2926,501,2425,3853.8095529439815,17.12235133287765
34,26,3949.8982308202653,4355,708,3647,3849.8982308202653,16.257175660160737
57,85,3949.795011766135,2820,449,2371,3849.795011766135,15.921985815602838
15,10,3949.2673000438162,9652,2043,7609,3849.2673000438162,21.166597596353085
65,19,3947.3123158780227,5765,1173,4592,3847.3123158780227,20.346921075455334
64,25,3943.0104000726665,4725,913,3812,3843.0104000726665,19.322751322751323
56,84,3940.4284404722057,2901,467,2434,3840.4284404722057,16.097897276801103
58,83,3939.9336385589195,2795,449,2346,3839.9336385589195,16.064400715563508
53,79,3938.5821518875077,2916,487,2429,3838.5821518875077,16.700960219478738
59,86,3938.572988380977,2757,431,2326,3838.572988380977,15.632934348929997
1,94,3930.196233980053,9460,2516,6944,3830.196233980053,26.59619450317125
15,15,3929.2390000002392,5689,1099,4590,3829.2390000002392,19.31798207066268
9,83,3928.8612169195158,7818,1954,5864,3828.8612169195158,24.993604502430287
67,21,3927.568333363857,5321,1019,4302,3827.568333363857,19.150535613606465
7,56,3922.862946496449,10255,2662,7593,3822.862946496449,25.958069234519748
7,58,3911.522603534303,10153,2646,7507,3811.522603534303,26.061262680980988
59,82,3907.576804873963,2761,434,2327,3807.576804873963,15.718942412169504
12,18,3907.3205000345215,8124,1765,6359,3807.3205000345215,21.72575086164451
7,98,3907.19679585861,9458,2523,6935,3807.19679585861,26.67582998519772
1,17,3899.907411271639,12981,3355,9626,3799.907411271639,25.845466450966796
52,83,3898.7637108508598,2992,522,2470,3798.7637108508598,17.446524064171122
53,96,3891.4270521217077,2930,509,2421,3791.4270521217077,17.372013651877133
31,17,3890.3120588819665,6393,1251,5142,3790.3120588819665,19.56827780384796
30,17,3888.8576471240667,6347,1241,5106,3788.8576471240667,19.552544509216954
24,17,3879.9924706584234,6307,1218,5089,3779.9924706584234,19.3118756936737
49,26,3879.487192367639,4436,782,3654,3779.487192367639,17.62849413886384
50,24,3877.934250079707,4715,891,3824,3777.934250079707,18.89713679745493
51,25,3873.408120083118,4637,848,3789,3773.408120083118,18.28768600388182
46,25,3870.943400073065,4648,845,3803,3770.943400073065,18.17986230636833
7,100,3868.458859949772,9371,2515,6856,3768.458859949772,26.83811759684132
45,25,3862.2789200718803,4649,845,3804,3762.2789200718803,18.17595181759518
33,17,3858.3307059266826,6336,1258,5078,3758.3307059266826,19.85479797979798
49,85,3852.1350823502894,3019,517,2502,3752.1350823502894,17.12487578668433
82,54,3848.8809444513863,2597,411,2186,3748.8809444513863,15.825953022718522
59,85,3842.198894115578,2766,432,2334,3742.198894115578,15.61822125813449
1,24,3835.3880414212263,11976,3079,8897,3735.3880414212263,25.709752839011358
53,97,3834.0080721950612,2910,510,2400,3734.0080721950612,17.525773195876287
81,55,3831.9527999892234,2546,389,2157,3731.9527999892234,15.278868813825607
80,54,3828.519611116847,2545,397,2148,3728.519611116847,15.599214145383103
1,54,3827.596370346094,10227,2672,7555,3727.596370346094,26.126918940060623
51,79,3826.181772140699,2957,496,2461,3726.181772140699,16.773757186337505
1,55,3816.3531999991174,10188,2670,7518,3716.3531999991174,26.20730270906949
50,27,3814.8516667012773,4288,753,3535,3714.8516667012773,17.56063432835821
64,19,3814.0634737631053,5775,1158,4617,3714.0634737631053,20.051948051948052
1,20,3811.387349639551,12512,3208,9304,3711.387349639551,25.63938618925831
53,78,3806.4363076613777,2919,479,2440,3706.4363076613777,16.409729359369646
52,87,3802.5685747218736,2928,506,2422,3702.5685747218736,17.28142076502732
13,14,3801.6690713837593,6959,1430,5529,3701.6690713837593,20.548929443885616
1,86,3796.1897674062757,9686,2563,7123,3696.1897674062757,26.460871360726824
1,63,3788.3458571365727,9894,2575,7319,3688.3458571365727,26.02587426723267
49,77,3786.1270389304914,2975,495,2480,3686.1270389304914,16.63865546218487
58,82,3784.4066341464422,2815,451,2364,3684.4066341464422,16.02131438721137
67,26,3783.9635000616368,4481,840,3641,3683.9635000616368,18.745815666145948
66,19,3783.5214737385995,5759,1157,4602,3683.5214737385995,20.090293453724605
8,56,3781.129696490242,9263,2341,6922,3681.129696490242,25.272589873691032
50,85,3777.5166941192574,3016,508,2508,3677.5166941192574,16.843501326259947
7,85,3773.0173176620247,9692,2513,7179,3673.0173176620247,25.928600907965333
58,77,3770.9515454268007,2680,421,2259,3670.9515454268007,15.708955223880597
51,83,3768.5008674755563,3023,518,2505,3668.5008674755563,17.135296063513067
51,76,3755.5646052447482,2969,474,2495,3655.5646052447482,15.964971370831929
16,11,3754.483454619555,8918,1873,7045,3654.483454619555,21.002466920834266
53,25,3752.1482400673963,4630,862,3768,3652.1482400673963,18.61771058315335
51,24,3747.7032917488896,4778,904,3874,3647.7032917488896,18.92005023022185
29,17,3746.5798236082355,6383,1254,5129,3646.5798236082355,19.645934513551623
17,33,3746.4853031505936,6107,1279,4828,3646.4853031505936,20.943179957425905
1,67,3745.593641801077,9970,2632,7338,3645.593641801077,26.399197592778336
57,79,3744.534784789565,2729,422,2307,3644.534784789565,15.46353975815317
83,54,3743.884685202285,2616,414,2202,3643.884685202285,15.825688073394495
54,79,3742.806392396837,2880,472,2408,3642.806392396837,16.38888888888889
60,17,3742.322176546734,6301,1294,5007,3642.322176546734,20.536422790033328
7,86,3739.671116303475,9659,2514,7145,3639.671116303475,26.02753908272078
49,25,3736.572200077369,4609,832,3777,3636.572200077369,18.051638099370795
57,83,3736.022975905954,2809,440,2369,3636.022975905954,15.663937344250623
13,16,3735.8462499792554,7413,1548,5865,3635.8462499792554,20.88223391339539
52,13,3735.416384674936,7874,1660,6214,3635.416384674936,21.082042164084328
52,81,3728.6471234523815,2988,514,2474,3628.6471234523815,17.202141900937082
54,24,3728.092375079015,4785,914,3871,3628.092375079015,19.101358411703238
17,11,3722.174363712316,9060,1918,7142,3622.174363712316,21.169977924944813
17,18,3721.4796110941584,5334,1037,4297,3621.4796110941584,19.441319835020625
12,20,3719.9463500035527,8145,1760,6385,3619.9463500035527,21.608348680171886
14,11,3713.4183636470716,8664,1800,6864,3613.4183636470716,20.77562326869806
7,84,3713.20978573851,9704,2520,7184,3613.20978573851,25.968672712283595
56,77,3712.426428542017,2812,429,2383,3612.426428542017,15.256045519203415
11,17,3712.373176536568,8651,1924,6727,3612.373176536568,22.240203444688476
18,24,3711.1294999997976,5865,1135,4730,3611.1294999997976,19.352088661551576
82,52,3710.9925384572052,2637,421,2216,3610.9925384572052,15.965111869548728
85,15,3709.5583333169166,6928,1436,5492,3609.5583333169166,20.727482678983833
57,77,3709.360844130534,2704,410,2294,3609.360844130534,15.162721893491124
64,21,3706.041619109477,5335,1026,4309,3606.041619109477,19.231490159325208
34,25,3705.1870800613624,4581,773,3808,3605.1870800613624,16.874044968347523
8,57,3703.4272106207445,9155,2313,6842,3603.4272106207445,25.264882577826324
51,80,3700.931399986055,2974,496,2478,3600.931399986055,16.677874915938133
82,53,3699.106056615812,2584,403,2181,3599.106056615812,15.595975232198143
47,26,3697.0580385156277,4457,776,3681,3597.0580385156277,17.410814449181064
12,1,3696.943000000545,13194,2935,10259,3596.943000000545,22.24495983022586
51,78,3696.1453204911263,2982,489,2493,3596.1453204911263,16.398390342052313
58,79,3695.563848082116,2712,426,2286,3595.563848082116,15.70796460176991
56,79,3693.6311392201724,2834,439,2395,3593.6311392201724,15.490472829922371
68,24,3692.340333357848,4792,928,3864,3592.340333357848,19.36560934891486
52,23,3691.766695686404,4962,938,4024,3591.766695686404,18.90366787585651
1,60,3691.547266632356,10003,2628,7375,3591.547266632356,26.272118364490655
66,21,3690.1049524206073,5314,1018,4296,3590.1049524206073,19.15694392171622
42,26,3689.592269248313,4509,789,3720,3589.592269248313,17.498336660013305
15,26,3685.8580384653924,6865,1449,5416,3585.8580384653924,21.10706482155863
6,83,3682.9004939841907,10982,2966,8016,3582.9004939841907,27.007830996175556
56,86,3680.807825581848,2907,460,2447,3580.807825581848,15.823873409012728
16,18,3680.2825556058806,5809,1151,4658,3580.2825556058806,19.81408159752109
10,54,3669.857685254005,7859,1945,5914,3569.857685254005,24.748695762819697
65,20,3669.7167500792407,5551,1122,4429,3569.7167500792407,20.212574310934965
46,24,3668.1591250520064,4765,895,3870,3568.1591250520064,18.782791185729273
10,83,3667.2461084650363,7227,1762,5465,3567.2461084650363,24.380794243807944
1,64,3666.0358593790315,9884,2570,7314,3566.0358593790315,26.001618777822742
79,54,3662.425611118074,2547,399,2148,3562.425611118074,15.665488810365137
52,12,3658.596416691354,8288,1795,6493,3558.596416691354,21.65781853281853
16,46,3658.2415652541654,5972,1292,4680,3558.2415652541654,21.634293369055595
67,20,3657.1083000442077,5547,1102,4445,3557.1083000442077,19.86659455561565
12,45,3653.54433340537,7177,1683,5494,3553.54433340537,23.449909432910687
1,19,3649.4050522204316,12642,3272,9370,3549.4050522204316,25.881980699256445
1,50,3640.6520199592655,10288,2717,7571,3540.6520199592655,26.409409020217726
83,53,3638.912698136,2611,404,2207,3538.912698136,15.472998851014937
17,46,3638.743521781946,5754,1217,4537,3538.743521781946,21.150503997219325
14,17,3637.676411767525,6894,1394,5500,3537.676411767525,20.22048157818393
54,26,3631.634346218231,4452,829,3623,3531.634346218231,18.62084456424079
1,70,3631.1015714617542,9874,2575,7299,3531.1015714617542,26.07859023698602
12,52,3625.610653870057,6881,1625,5256,3525.610653870057,23.615753524197064
54,80,3624.7812374887685,2888,479,2409,3524.7812374887685,16.585872576177284
65,26,3619.8455385346588,4508,853,3655,3519.8455385346588,18.92191659272405
21,17,3615.573705964524,5935,1146,4789,3515.573705964524,19.309182813816346
11,19,3614.721052652406,8641,1948,6693,3514.721052652406,22.543687073255413
51,81,3612.9379876512367,3026,509,2517,3512.9379876512367,16.82088565763384
87,15,3611.902599955099,6901,1429,5472,3511.902599955099,20.70714389218954
70,25,3607.6121201012593,4696,870,3826,3507.6121201012593,18.526405451448042
16,14,3606.9872857652676,6743,1331,5412,3506.9872857652676,19.73898858075041
10,82,3606.0827927344767,7230,1770,5460,3506.0827927344767,24.481327800829874
45,24,3601.406458379106,4760,889,3871,3501.406458379106,18.676470588235293
51,87,3598.0747471357613,2964,501,2463,3498.0747471357613,16.902834008097166
54,97,3597.877907250909,2882,498,2384,3497.877907250909,17.279666897987507
53,13,3597.087307734352,7883,1675,6208,3497.087307734352,21.24825574020043
66,26,3595.6242693094578,4491,847,3644,3495.6242693094578,18.859942106435092
39,26,3589.313500041541,4471,749,3722,3489.313500041541,16.752404383806756
11,13,3587.560153793019,8299,1728,6571,3487.560153793019,20.82178575732016
67,23,3585.5686956548047,5008,955,4053,3485.5686956548047,19.069488817891376
80,53,3581.647792463293,2548,391,2157,3481.647792463293,15.345368916797488
59,79,3580.1208101023444,2666,404,2262,3480.1208101023444,15.153788447111777
42,17,3579.692235311527,6339,1256,5083,3479.692235311527,19.813850765104906
56,80,3578.936512480044,2851,443,2408,3478.936512480044,15.538407576289021
6,56,3576.03283932297,11537,3115,8422,3476.03283932297,27.000086677645836
8,80,3574.6030625193575,8780,2189,6591,3474.6030625193575,24.931662870159453
1,77,3574.5743636453767,9830,2567,7263,3474.5743636453767,26.113936927772123
39,17,3573.745411766526,6343,1262,5081,3473.745411766526,19.895948289452942
53,81,3572.6416172799927,2984,506,2478,3472.6416172799927,16.95710455764075
56,85,3570.2144823458034,2914,462,2452,3470.2144823458034,15.854495538778313
57,81,3569.213740731861,2798,432,2366,3469.213740731861,15.439599714081487
1,98,3569.1207142359244,9457,2519,6938,3469.1207142359244,26.636354023474674
65,34,3567.101147099469,3620,647,2973,3467.101147099469,17.87292817679558
10,56,3562.5249822121177,7720,1908,5812,3462.5249822121177,24.71502590673575
31,25,3561.455040022255,4421,760,3661,3461.455040022255,17.19068084143859
1,62,3559.4704515920907,9945,2600,7345,3459.4704515920907,26.143790849673206
18,25,3553.612719972902,5974,1163,4811,3453.612719972902,19.467693337797122
33,26,3550.6840769356068,4323,702,3621,3450.6840769356068,16.238723108952115
65,24,3548.3844167305956,4840,959,3881,3448.3844167305956,19.81404958677686
47,25,3544.8341200654577,4624,828,3796,3444.8341200654577,17.906574394463668
94,12,3544.6446665623575,8185,1734,6451,3444.6446665623575,21.18509468540012
15,14,3544.2397143125354,6479,1269,5210,3444.2397143125354,19.58635591912332
77,54,3542.3842037042878,2528,390,2138,3442.3842037042878,15.427215189873417
96,17,3541.4025293762365,6162,1243,4919,3441.4025293762365,20.17202207075625
1,61,3538.8713606224655,9986,2619,7367,3438.8713606224655,26.226717404366113
7,87,3537.248344855395,9633,2524,7109,3437.248344855395,26.2015986712343
51,21,3535.935476250025,5346,992,4354,3435.935476250025,18.555929667040775
54,96,3535.09678128756,2881,495,2386,3435.09678128756,17.181534189517528
53,87,3531.798034497452,2908,495,2413,3431.798034497452,17.02200825309491
1,85,3530.011447027509,9731,2560,7171,3430.011447027509,26.307676497790567
10,58,3528.9119655803634,7589,1892,5697,3428.9119655803634,24.93082092502306
1,96,3527.2710207838304,9451,2504,6947,3427.2710207838304,26.494550841180825
57,82,3525.2908292694974,2834,440,2394,3425.2908292694974,15.525758645024702
19,18,3523.4039444396935,5068,958,4110,3423.4039444396935,18.902920284135753
85,17,3522.5871175873117,6190,1259,4931,3422.5871175873117,20.339256865912763
35,26,3521.904769279789,4410,716,3694,3421.904769279789,16.235827664399093
80,52,3515.4873461489587,2577,401,2176,3415.4873461489587,15.560729530461778
87,17,3511.812176395588,6178,1258,4920,3411.812176395588,20.362576885723534
74,17,3509.025411734105,6223,1285,4938,3409.025411734105,20.64920456371525
58,78,3505.952910233342,2718,414,2304,3405.952910233342,15.2317880794702
57,78,3504.2699871579284,2734,406,2328,3404.2699871579284,14.850036576444769
12,46,3503.737565292924,7131,1671,5460,3403.737565292924,23.432898611695414
84,52,3494.5340384697065,2641,413,2228,3394.5340384697065,15.638015903067021
51,75,3492.652426635809,2933,457,2476,3392.652426635809,15.581316058643027
52,82,3484.603134144583,3013,514,2499,3384.603134144583,17.05940922668437
1,88,3484.108954480444,9629,2557,7072,3384.108954480444,26.555197839858756
30,25,3477.641800014495,4330,740,3590,3377.641800014495,17.090069284064665
33,25,3471.68576002969,4554,773,3781,3371.68576002969,16.97408871321915
8,97,3468.9549381026427,8490,2168,6322,3368.9549381026427,25.535924617196702
17,20,3466.6912500540957,5816,1117,4699,3366.6912500540957,19.20563961485557
1,75,3466.521453312277,9795,2573,7222,3366.521453312277,26.268504338948446
63,21,3466.3111905191545,5330,1025,4305,3366.3111905191545,19.230769230769234
16,52,3465.801615437002,5766,1261,4505,3365.801615437002,21.86958029830038
93,12,3465.759916562672,8193,1736,6457,3365.759916562672,21.18881972415477
85,12,3464.9592499732566,8231,1748,6483,3364.9592499732566,21.236787753614383
78,54,3462.418629641874,2543,393,2150,3362.418629641874,15.454187966968147
5,56,3460.6893035909866,13377,3713,9664,3360.6893035909866,27.756597144352245
20,17,3459.3107647868046,5794,1116,4678,3359.3107647868046,19.261304798066966
66,23,3459.0945652212636,5015,957,4058,3359.0945652212636,19.0827517447657
14,10,3459.054800004542,9528,2009,7519,3359.054800004542,21.08522250209908
1,71,3457.8244648261325,9859,2579,7280,3357.8244648261325,26.15883963890861
1,76,3454.1103026304872,9789,2568,7221,3354.1103026304872,26.23352742874655
48,86,3453.77779069509,3013,512,2501,3353.77779069509,16.993030202456026
51,23,3453.480956555842,4999,931,4068,3353.480956555842,18.623724744948987
17,47,3452.5931702413786,5744,1184,4560,3352.5931702413786,20.61281337047354
43,17,3449.131058868557,6319,1260,5059,3349.131058868557,19.939863902516223
71,17,3448.8494705711705,6235,1278,4957,3348.8494705711705,20.4971932638332
17,31,3448.28396779849,6169,1293,4876,3348.28396779849,20.959636894148158
34,34,3445.9550000001336,2690,408,2282,3345.9550000001336,15.167286245353159
7,65,3445.407107714007,9989,2612,7377,3345.407107714007,26.148763640004002
13,19,3443.4721578710314,7573,1643,5930,3343.4721578710314,21.695497160966593
54,78,3442.640487157567,2880,457,2423,3342.640487157567,15.868055555555555
86,17,3442.349470530952,6176,1255,4921,3342.349470530952,20.32059585492228
92,12,3441.7129165727465,8207,1746,6461,3341.7129165727465,21.274521749725846
49,83,3440.471795174915,3032,512,2520,3340.471795174915,16.886543535620053
86,15,3437.7214666579216,6911,1425,5486,3337.7214666579216,20.619302561134422
53,24,3435.857541731223,4777,913,3864,3335.857541731223,19.112413648733515
