MA_Fast,MA_Slow,Final_Balance,Total_Trades,Win_Trades,Loss_Trades,Net_Profit,Win_Rate_%
29,15,1823.7278000200572,20807,4526,16281,1723.7278000200572,21.752294900754553
12,32,1822.7627504636548,21855,5055,16800,1722.7627504636548,23.12971859986273
100,54,1822.696148187532,8141,1342,6799,1722.696148187532,16.484461368382263
70,67,1821.1028208141456,5363,746,4617,1721.1028208141456,13.910124930076451
26,50,1821.0140798821608,13282,2619,10663,1721.0140798821608,19.718415901219696
91,15,1820.8724001500364,20064,4461,15603,1720.8724001500364,22.233851674641148
90,26,1820.6274227843014,13626,2650,10976,1720.6274227843014,19.448113899897255
58,79,1820.3754177698547,7749,1194,6555,1720.3754177698547,15.408439798683702
41,13,1820.33900045558,22989,5205,17784,1720.33900045558,22.641263212840922
68,44,1819.597613491237,8964,1509,7455,1719.597613491237,16.834002677376173
14,33,1818.7308792622807,19926,4507,15419,1718.7308792622807,22.61868914985446
28,73,1818.4456164612952,11938,2328,9610,1718.4456164612952,19.500753895124813
48,76,1818.0687237615111,9027,1516,7511,1718.0687237615111,16.79406225767143
31,44,1817.853681544505,12017,2094,9923,1717.853681544505,17.425314138304067
87,74,1816.9130406128706,6038,837,5201,1716.9130406128706,13.862206028486254
36,89,1816.8398987606815,10253,1978,8275,1716.8398987606815,19.29191456159173
58,41,1816.734926683217,9356,1528,7828,1716.734926683217,16.331765711842667
15,80,1816.7158375273843,15309,3479,11830,1716.7158375273843,22.7251943301326
1,15,1816.7031947528885,39272,10654,28618,1716.7031947528885,27.128743124872685
61,69,1816.2366378224242,6698,962,5736,1716.2366378224242,14.362496267542548
48,77,1815.798194828565,9048,1509,7539,1715.798194828565,16.677718832891248
56,70,1815.6950857705158,7754,1173,6581,1715.6950857705158,15.127676038173846
31,58,1815.6143619299492,11738,2224,9514,1715.6143619299492,18.947009712046345
97,57,1815.2267542813233,7666,1244,6422,1715.2267542813233,16.227498043308113
22,41,1814.8775124868462,14945,3068,11877,1714.8775124868462,20.528604884576783
43,67,1814.5346119287856,9589,1713,7876,1714.5346119287856,17.86421941808322
79,69,1814.0890578958379,6201,871,5330,1714.0890578958379,14.046121593291405
80,77,1813.741636353981,4772,588,4184,1713.741636353981,12.321877619446772
32,35,1813.2042002152598,9934,1568,8366,1713.2042002152598,15.784175558687336
72,26,1813.1571535218281,13698,2597,11101,1713.1571535218281,18.958972112717184
13,62,1812.1174836331184,17566,4143,13423,1712.1174836331184,23.585335306842765
60,61,1811.6660819802785,5195,693,4502,1711.6660819802785,13.339749759384024
12,88,1811.5395683089869,16671,4026,12645,1711.5395683089869,24.149721072521142
65,70,1811.1554857951955,5869,820,5049,1711.1554857951955,13.971715794854319
17,54,1810.9230373196806,15921,3535,12386,1710.9230373196806,22.20337918472458
84,67,1810.3712686048539,6623,983,5640,1710.3712686048539,14.84221651819417
97,50,1809.9520399488927,8455,1396,7059,1709.9520399488927,16.510940272028385
15,86,1809.7193837903192,14856,3420,11436,1709.7193837903192,23.021001615508887
28,90,1808.7918333540001,11354,2301,9053,1708.7918333540001,20.265985555751275
56,62,1808.059500032029,6738,966,5772,1708.059500032029,14.33659839715049
26,88,1807.8986932992243,11804,2443,9361,1707.8986932992243,20.696374110471027
59,76,1806.9763948105083,7586,1143,6443,1706.9763948105083,15.067229106248353
86,15,1805.7170000304327,20137,4462,15675,1705.7170000304327,22.15821621890053
60,69,1804.3511450673798,6887,994,5893,1704.3511450673798,14.432989690721648
97,56,1803.713499819395,7812,1280,6532,1703.713499819395,16.38504864311316
13,88,1802.5937615029459,15821,3808,12013,1702.5937615029459,24.069275014221606
59,61,1801.9616065221758,5545,746,4799,1701.9616065221758,13.45356176735798
39,25,1801.6400398890542,13928,2620,11308,1701.6400398890542,18.811028144744398
12,65,1801.4953536969756,18185,4319,13866,1701.4953536969756,23.750343689854276
29,40,1800.6154500354664,12512,2219,10293,1700.6154500354664,17.73497442455243
16,29,1799.67493090257,18911,4075,14836,1699.67493090257,21.548305219184602
14,76,1799.618328855352,15890,3706,12184,1699.618328855352,23.322844556324732
11,78,1798.7865641404137,18341,4436,13905,1698.7865641404137,24.18624938662014
18,54,1797.2919445864068,15454,3403,12051,1697.2919445864068,22.020188947845217
61,58,1796.8639482745386,5876,832,5044,1696.8639482745386,14.15929203539823
30,68,1796.5344705739594,11734,2282,9452,1696.5344705739594,19.4477586500767
100,80,1796.1944626790178,5979,826,5153,1696.1944626790178,13.815019233985618
57,40,1796.135649907665,9508,1565,7943,1696.135649907665,16.459823306689103
54,71,1794.9297182895107,8130,1261,6869,1694.9297182895107,15.510455104551045
57,69,1794.9151884521839,7557,1101,6456,1694.9151884521839,14.569273521238587
69,13,1794.9071539999177,22528,5075,17453,1694.9071539999177,22.527521306818183
67,48,1794.6622290241428,8380,1390,6990,1694.6622290241428,16.58711217183771
86,79,1794.0192531652174,5227,675,4552,1694.0192531652174,12.913717237421082
20,51,1793.5993726752663,15129,3223,11906,1693.5993726752663,21.303456937008395
51,39,1793.4582307546948,9620,1564,8056,1693.4582307546948,16.257796257796258
34,43,1793.2671858085978,10876,1817,9059,1693.2671858085978,16.706509746230232
10,73,1793.0694519367426,20321,5051,15270,1693.0694519367426,24.856060233256237
88,71,1792.887126739885,6430,935,5495,1692.887126739885,14.541213063763609
21,33,1792.723970145948,15813,3182,12631,1692.723970145948,20.12268386770379
50,76,1791.8494473729152,8754,1436,7318,1691.8494473729152,16.40392963216815
35,34,1791.3169118514122,8613,1305,7308,1691.3169118514122,15.151515151515152
50,16,1790.907125154246,19487,4271,15216,1690.907125154246,21.917175552932726
59,65,1790.669384579847,6532,929,5603,1690.669384579847,14.222290263319046
36,74,1789.6549730434522,10471,1978,8493,1689.6549730434522,18.890268360233026
88,74,1789.1229054729115,6088,844,5244,1689.1229054729115,13.863337713534824
31,85,1788.8342588495593,11116,2132,8984,1688.8342588495593,19.179560993163008
72,60,1787.072483192371,6925,1022,5903,1687.072483192371,14.75812274368231
15,77,1785.8290907834335,15375,3475,11900,1685.8290907834335,22.601626016260163
73,78,1785.493166698971,5335,702,4633,1685.493166698971,13.158388003748827
69,38,1785.2320262294,10034,1757,8277,1685.2320262294,17.51046442096871
77,15,1784.9129330724782,20255,4467,15788,1684.9129330724782,22.053813873117747
16,25,1784.7005599455315,19206,4092,15114,1684.7005599455315,21.305841924398624
24,96,1784.633083429591,11766,2550,9216,1684.633083429591,21.672616012238656
72,35,1784.6156571131378,10768,1881,8887,1684.6156571131378,17.468424962852897
56,73,1784.377054798183,7875,1204,6671,1684.377054798183,15.288888888888888
21,92,1784.3301848605097,12558,2758,9800,1684.3301848605097,21.962095875139354
34,26,1783.619461592022,13268,2364,10904,1683.619461592022,17.81730479348809
15,52,1782.6523462058526,17168,3857,13311,1682.6523462058526,22.466216216216218
10,52,1782.6229806417527,22138,5469,16669,1682.6229806417527,24.704128647574304
19,93,1782.511430249146,12964,2918,10046,1682.511430249146,22.508485035482874
25,82,1781.7430245715204,12142,2409,9733,1681.7430245715204,19.84022401581288
39,33,1781.1089395779775,10507,1720,8787,1681.1089395779775,16.370039021604644
83,15,1779.8845331888078,20169,4446,15723,1679.8845331888078,22.043730477465417
20,38,1779.625763851046,16047,3408,12639,1679.625763851046,21.23761450738456
31,82,1778.8960001407436,11135,2078,9057,1678.8960001407436,18.661876964526268
21,84,1778.0826668362088,12839,2753,10086,1678.0826668362088,21.442479943920866
89,37,1775.8084865116202,10510,1910,8600,1675.8084865116202,18.173168411037107
56,35,1774.6538002299403,10646,1822,8824,1674.6538002299403,17.11440916776254
16,52,1774.30219257125,16557,3694,12863,1674.30219257125,22.310805097541824
50,43,1774.096488376812,8454,1296,7158,1674.096488376812,15.330021291696239
71,26,1773.9266150310154,13712,2590,11122,1673.9266150310154,18.888564760793468
73,13,1773.7216154356006,22413,5082,17331,1673.7216154356006,22.674340784366215
13,65,1773.2293228240387,17317,4038,13279,1673.2293228240387,23.318126696309985
