time,open,high,low,close,tick_volume,spread
2026-02-27 00:35:00,5182.215,5182.215,5171.587,5174.794,1121,0
2026-02-27 00:40:00,5174.788,5177.448,5169.971,5175.137,922,0
2026-02-27 00:45:00,5175.075,5177.214,5171.66,5173.754,855,0
2026-02-27 00:50:00,5173.702,5177.191,5172.339,5175.952,635,0
2026-02-27 00:55:00,5176.289,5177.085,5173.607,5174.668,607,0
2026-02-27 01:00:00,5174.763,5176.645,5168.433,5175.225,1934,0
2026-02-27 01:05:00,5175.194,5176.499,5166.688,5174.516,1263,0
2026-02-27 01:10:00,5174.544,5178.648,5174.294,5176.314,1013,0
2026-02-27 01:15:00,5176.528,5178.76,5174.651,5177.12,885,0
2026-02-27 01:20:00,5177.498,5179.867,5175.85,5177.831,740,0
2026-02-27 01:25:00,5177.536,5178.155,5174.605,5174.827,641,0
2026-02-27 01:30:00,5174.534,5182.345,5172.755,5181.996,943,0
2026-02-27 01:35:00,5182.098,5190.839,5181.698,5190.39,867,0
2026-02-27 01:40:00,5190.466,5191.062,5186.899,5188.326,715,0
2026-02-27 01:45:00,5188.241,5189.598,5187.343,5188.118,791,0
2026-02-27 01:50:00,5188.115,5193.707,5187.23,5191.678,843,0
2026-02-27 01:55:00,5191.401,5194.455,5189.683,5193.83,690,0
2026-02-27 02:00:00,5193.906,5197.155,5191.759,5193.169,903,0
2026-02-27 02:05:00,5193.05,5199.716,5192.959,5195.951,1036,0
2026-02-27 02:10:00,5195.977,5196.902,5192.025,5194.42,792,0
2026-02-27 02:15:00,5194.495,5194.999,5191.174,5191.503,477,0
2026-02-27 02:20:00,5191.355,5192.109,5184.788,5186.978,786,0
2026-02-27 02:25:00,5187.053,5188.221,5183.683,5184.213,635,0
2026-02-27 02:30:00,5184.215,5186.196,5181.948,5183.81,1031,0
2026-02-27 02:35:00,5183.888,5184.386,5174.152,5178.455,1376,0
2026-02-27 02:40:00,5178.416,5181.709,5177.542,5181.377,924,0
2026-02-27 02:45:00,5181.453,5182.48,5176.904,5178.497,715,0
2026-02-27 02:50:00,5178.354,5178.764,5173.377,5177.464,796,0
2026-02-27 02:55:00,5177.57,5183.987,5177.07,5183.392,621,0
2026-02-27 03:00:00,5183.44,5184.974,5181.793,5182.239,655,0
2026-02-27 03:05:00,5182.332,5184.053,5180.966,5183.066,640,0
2026-02-27 03:10:00,5182.845,5183.401,5181.399,5182.614,617,0
2026-02-27 03:15:00,5182.804,5184.431,5181.364,5183.431,607,0
2026-02-27 03:20:00,5183.432,5184.754,5181.886,5184.69,563,0
2026-02-27 03:25:00,5184.705,5188.117,5184.705,5186.559,557,0
2026-02-27 03:30:00,5186.644,5189.019,5185.386,5187.63,598,0
2026-02-27 03:35:00,5187.642,5187.809,5183.383,5186.186,450,0
2026-02-27 03:40:00,5186.46,5187.461,5185.484,5186.885,372,0
2026-02-27 03:45:00,5186.885,5190.325,5186.64,5189.536,497,0
2026-02-27 03:50:00,5189.564,5190.28,5188.732,5189.413,464,0
2026-02-27 03:55:00,5189.374,5190.35,5184.046,5184.068,463,0
2026-02-27 04:00:00,5183.971,5186.056,5183.504,5185.584,436,0
2026-02-27 04:05:00,5185.569,5187.614,5185.19,5186.047,342,0
2026-02-27 04:10:00,5185.672,5186.425,5184.369,5186.381,343,0
2026-02-27 04:15:00,5186.41,5186.983,5184.192,5184.88,317,0
2026-02-27 04:20:00,5184.878,5187.753,5181.767,5187.322,433,0
2026-02-27 04:25:00,5187.619,5188.8,5186.453,5187.034,367,0
2026-02-27 04:30:00,5186.875,5187.256,5185.039,5186.432,317,0
2026-02-27 04:35:00,5186.412,5188.546,5186.313,5187.463,324,0
2026-02-27 04:40:00,5187.477,5187.813,5186.589,5187.081,351,0
2026-02-27 04:45:00,5187.296,5187.415,5185.147,5185.682,348,0
2026-02-27 04:50:00,5185.592,5185.917,5182.719,5183.168,369,0
2026-02-27 04:55:00,5183.155,5184.609,5180.643,5181.703,407,0
2026-02-27 05:00:00,5181.675,5184.328,5181.217,5184.177,393,0
2026-02-27 05:05:00,5184.458,5185.791,5184.019,5184.824,351,0
2026-02-27 05:10:00,5184.821,5187.587,5184.237,5187.117,367,0
2026-02-27 05:15:00,5187.111,5187.393,5185.511,5186.319,344,0
2026-02-27 05:20:00,5186.297,5189.604,5186.161,5188.908,329,0
2026-02-27 05:25:00,5189.186,5194.563,5188.919,5194.503,574,0
2026-02-27 05:30:00,5194.429,5197.553,5193.608,5195.917,1048,0
2026-02-27 05:35:00,5195.833,5196.313,5190.236,5194.431,647,0
2026-02-27 05:40:00,5194.356,5194.516,5191.263,5192.189,558,0
2026-02-27 05:45:00,5192.248,5193.756,5191.043,5191.342,536,0
2026-02-27 05:50:00,5191.38,5196.544,5190.698,5194.889,512,0
2026-02-27 05:55:00,5195.0,5200.615,5193.873,5197.744,728,0
2026-02-27 06:00:00,5197.674,5198.325,5192.959,5193.714,639,0
2026-02-27 06:05:00,5193.765,5196.174,5193.528,5194.862,565,0
2026-02-27 06:10:00,5194.662,5198.427,5194.662,5196.757,658,0
2026-02-27 06:15:00,5196.759,5199.061,5194.774,5195.343,648,0
2026-02-27 06:20:00,5195.663,5196.918,5193.734,5195.09,555,0
2026-02-27 06:25:00,5195.029,5195.57,5192.337,5193.433,626,0
2026-02-27 06:30:00,5193.426,5196.37,5192.373,5192.54,724,0
2026-02-27 06:35:00,5192.313,5194.852,5191.381,5193.799,609,0
2026-02-27 06:40:00,5193.766,5196.278,5192.833,5193.658,592,0
2026-02-27 06:45:00,5193.683,5193.884,5191.277,5192.01,520,0
2026-02-27 06:50:00,5191.932,5192.775,5187.186,5189.014,698,0
2026-02-27 06:55:00,5188.583,5188.913,5185.023,5185.706,828,0
2026-02-27 07:00:00,5185.628,5187.688,5183.409,5185.159,773,0
2026-02-27 07:05:00,5185.241,5189.732,5185.164,5187.242,662,0
2026-02-27 07:10:00,5187.107,5188.827,5180.988,5181.732,916,0
2026-02-27 07:15:00,5181.631,5183.105,5177.216,5177.846,869,0
2026-02-27 07:20:00,5177.923,5183.61,5177.896,5182.617,780,0
2026-02-27 07:25:00,5182.908,5185.353,5178.557,5178.693,661,0
2026-02-27 07:30:00,5178.741,5181.464,5175.545,5180.326,702,0
2026-02-27 07:35:00,5180.243,5182.645,5180.133,5182.428,424,0
2026-02-27 07:40:00,5182.428,5182.742,5179.776,5180.368,488,0
2026-02-27 07:45:00,5180.45,5182.086,5179.386,5181.156,548,0
2026-02-27 07:50:00,5181.044,5181.613,5177.737,5179.672,616,0
2026-02-27 07:55:00,5179.724,5182.673,5175.807,5176.053,666,0
2026-02-27 08:00:00,5176.114,5182.088,5176.114,5180.557,666,0
2026-02-27 08:05:00,5180.646,5181.631,5177.073,5180.548,618,0
2026-02-27 08:10:00,5180.589,5180.907,5177.343,5178.536,511,0
2026-02-27 08:15:00,5178.614,5179.748,5176.995,5178.854,583,0
2026-02-27 08:20:00,5178.903,5179.316,5174.272,5174.943,631,0
2026-02-27 08:25:00,5174.865,5179.681,5174.865,5177.701,578,0
2026-02-27 08:30:00,5177.623,5181.587,5176.84,5181.536,593,0
2026-02-27 08:35:00,5181.544,5182.087,5179.896,5180.377,529,0
2026-02-27 08:40:00,5180.278,5181.216,5179.746,5180.358,434,0
2026-02-27 08:45:00,5180.305,5181.895,5179.489,5179.489,454,0
2026-02-27 08:50:00,5179.363,5180.67,5176.574,5178.382,488,0
2026-02-27 08:55:00,5178.516,5180.157,5177.704,5178.807,405,0
2026-02-27 09:00:00,5178.87,5181.4,5177.218,5178.465,530,0
2026-02-27 09:05:00,5178.245,5179.219,5175.704,5177.929,459,0
2026-02-27 09:10:00,5177.944,5178.32,5174.99,5178.246,528,0
2026-02-27 09:15:00,5178.265,5181.001,5176.731,5178.029,435,0
2026-02-27 09:20:00,5177.9,5180.109,5176.996,5179.111,504,0
2026-02-27 09:25:00,5179.088,5182.123,5178.569,5179.07,475,0
2026-02-27 09:30:00,5179.01,5180.303,5177.538,5179.436,432,0
2026-02-27 09:35:00,5179.667,5180.418,5178.368,5180.371,381,0
2026-02-27 09:40:00,5180.18,5181.378,5179.818,5180.769,455,0
2026-02-27 09:45:00,5180.846,5182.571,5172.49,5177.195,824,0
2026-02-27 09:50:00,5177.131,5177.8,5172.391,5173.436,638,0
2026-02-27 09:55:00,5173.408,5176.344,5172.222,5175.758,618,0
2026-02-27 10:00:00,5175.833,5176.839,5171.159,5172.461,623,0
2026-02-27 10:05:00,5172.317,5176.282,5172.317,5174.89,511,0
2026-02-27 10:10:00,5174.816,5175.751,5168.53,5174.219,694,0
2026-02-27 10:15:00,5174.134,5179.843,5173.183,5178.213,643,0
2026-02-27 10:20:00,5178.255,5180.18,5175.984,5176.654,517,0
2026-02-27 10:25:00,5176.603,5180.721,5171.927,5173.511,559,0
2026-02-27 10:30:00,5173.419,5176.138,5171.643,5171.672,779,0
2026-02-27 10:35:00,5171.591,5174.917,5168.917,5174.267,645,0
2026-02-27 10:40:00,5174.487,5175.88,5172.282,5175.869,402,0
2026-02-27 10:45:00,5176.126,5178.686,5175.265,5177.753,404,0
2026-02-27 10:50:00,5177.755,5178.231,5175.775,5177.128,461,0
2026-02-27 10:55:00,5177.052,5177.948,5175.564,5177.663,350,0
2026-02-27 11:00:00,5177.338,5178.197,5175.625,5176.045,377,0
2026-02-27 11:05:00,5176.01,5177.371,5174.55,5177.317,383,0
2026-02-27 11:10:00,5177.322,5178.156,5173.169,5174.029,432,0
2026-02-27 11:15:00,5173.925,5174.87,5172.656,5174.136,417,0
2026-02-27 11:20:00,5174.175,5177.64,5173.176,5176.6,388,0
2026-02-27 11:25:00,5176.626,5178.541,5174.856,5177.494,497,0
2026-02-27 11:30:00,5177.75,5180.104,5177.726,5178.63,490,0
2026-02-27 11:35:00,5178.89,5179.274,5176.707,5177.556,374,0
2026-02-27 11:40:00,5177.486,5178.623,5176.527,5177.628,366,0
2026-02-27 11:45:00,5177.609,5181.367,5177.609,5180.889,353,0
2026-02-27 11:50:00,5180.964,5182.343,5180.177,5182.343,406,0
2026-02-27 11:55:00,5182.3,5185.375,5182.268,5185.375,455,0
2026-02-27 12:00:00,5185.45,5187.435,5185.075,5186.401,646,0
2026-02-27 12:05:00,5186.364,5190.553,5185.147,5187.63,657,0
2026-02-27 12:10:00,5187.555,5188.235,5185.178,5185.594,546,0
2026-02-27 12:15:00,5185.673,5188.076,5185.0,5187.708,599,0
2026-02-27 12:20:00,5187.552,5189.575,5186.621,5186.844,560,0
2026-02-27 12:25:00,5186.825,5188.07,5185.173,5186.516,452,0
2026-02-27 12:30:00,5186.891,5188.146,5185.246,5185.345,544,0
2026-02-27 12:35:00,5185.448,5186.816,5183.832,5185.443,622,0
2026-02-27 12:40:00,5185.772,5187.53,5184.491,5185.023,518,0
2026-02-27 12:45:00,5184.95,5186.613,5182.884,5184.625,655,0
2026-02-27 12:50:00,5184.821,5186.733,5183.693,5186.733,437,0
2026-02-27 12:55:00,5186.589,5188.717,5186.174,5187.499,500,0
2026-02-27 13:00:00,5187.711,5195.348,5186.819,5195.083,866,0
2026-02-27 13:05:00,5194.834,5215.024,5193.246,5211.39,2135,0
2026-02-27 13:10:00,5211.208,5214.475,5210.127,5212.712,1767,0
2026-02-27 13:15:00,5212.801,5220.922,5212.388,5218.245,1565,0
2026-02-27 13:20:00,5218.348,5237.0,5216.446,5235.045,1905,0
2026-02-27 13:25:00,5234.951,5240.516,5232.269,5234.849,1920,0
2026-02-27 13:30:00,5234.832,5235.702,5220.295,5225.463,1796,0
2026-02-27 13:35:00,5225.542,5226.52,5214.445,5218.867,2469,0
2026-02-27 13:40:00,5218.653,5218.698,5207.571,5216.449,1959,0
2026-02-27 13:45:00,5216.66,5219.695,5211.396,5213.328,1587,0
2026-02-27 13:50:00,5213.425,5217.802,5210.914,5216.897,1417,0
2026-02-27 13:55:00,5216.775,5226.0,5214.077,5223.198,1369,0
2026-02-27 14:00:00,5223.124,5230.288,5222.865,5225.905,1432,0
2026-02-27 14:05:00,5225.828,5227.511,5217.189,5219.529,1239,0
2026-02-27 14:10:00,5219.645,5227.865,5219.037,5226.354,1109,0
2026-02-27 14:15:00,5226.446,5228.504,5223.543,5228.288,952,0
