time,open,high,low,close,tick_volume,spread
2026-01-19 13:00:00,4671.993,4673.707,4664.495,4666.116,12349,0
2026-01-19 14:00:00,4666.168,4670.295,4661.511,4666.594,11368,0
2026-01-19 15:00:00,4666.567,4676.059,4664.257,4674.329,12261,0
2026-01-19 16:00:00,4674.283,4675.622,4670.406,4672.183,7702,0
2026-01-19 17:00:00,4672.259,4678.833,4669.195,4676.236,6670,0
2026-01-19 18:00:00,4676.237,4680.49,4673.834,4676.54,6136,0
2026-01-19 19:00:00,4676.647,4676.752,4667.059,4670.928,4332,0
2026-01-19 23:00:00,4673.44,4673.595,4664.575,4665.406,6543,0
2026-01-20 00:00:00,4665.371,4668.045,4659.455,4660.504,8527,0
2026-01-20 01:00:00,4660.47,4676.125,4659.833,4669.702,16499,0
2026-01-20 02:00:00,4669.667,4674.781,4665.558,4668.686,14007,0
2026-01-20 03:00:00,4668.676,4681.609,4666.132,4680.176,10525,0
2026-01-20 04:00:00,4680.125,4697.143,4679.684,4695.232,11349,0
2026-01-20 05:00:00,4695.273,4716.89,4694.235,4714.591,18815,0
2026-01-20 06:00:00,4714.551,4717.125,4705.47,4712.532,20355,0
2026-01-20 07:00:00,4712.461,4722.775,4711.405,4716.168,14607,0
2026-01-20 08:00:00,4716.195,4731.519,4714.966,4729.23,17524,0
2026-01-20 09:00:00,4729.28,4737.424,4721.184,4732.404,14700,0
2026-01-20 10:00:00,4732.418,4735.025,4723.094,4726.524,12921,0
2026-01-20 11:00:00,4726.562,4735.418,4721.583,4733.029,9593,0
2026-01-20 12:00:00,4732.985,4732.985,4724.127,4727.526,11655,0
2026-01-20 13:00:00,4727.554,4738.492,4715.232,4737.092,33063,0
2026-01-20 14:00:00,4737.157,4751.171,4728.629,4741.252,53804,0
2026-01-20 15:00:00,4741.175,4748.566,4722.354,4737.495,47587,0
2026-01-20 16:00:00,4737.464,4757.894,4729.064,4753.631,25809,0
2026-01-20 17:00:00,4753.663,4762.444,4746.094,4759.263,18994,0
2026-01-20 18:00:00,4759.298,4766.367,4752.902,4759.359,16557,0
2026-01-20 19:00:00,4759.37,4766.298,4756.434,4760.696,12644,0
2026-01-20 20:00:00,4760.699,4761.125,4747.418,4756.616,17029,0
2026-01-20 21:00:00,4756.641,4763.976,4756.211,4763.376,31060,0
2026-01-20 23:00:00,4762.604,4781.083,4757.789,4775.878,9693,0
2026-01-21 00:00:00,4775.829,4787.732,4770.751,4784.7,12040,0
2026-01-21 01:00:00,4784.65,4844.399,4783.524,4835.302,39154,0
2026-01-21 02:00:00,4835.341,4842.159,4817.232,4836.69,26804,0
2026-01-21 03:00:00,4836.618,4849.968,4827.06,4845.003,21734,0
2026-01-21 04:00:00,4845.003,4871.035,4837.906,4865.859,16369,0
2026-01-21 05:00:00,4865.937,4878.241,4858.853,4869.955,21696,0
2026-01-21 06:00:00,4870.011,4888.495,4845.479,4847.64,31974,0
2026-01-21 07:00:00,4847.583,4857.196,4832.476,4855.166,28575,0
2026-01-21 08:00:00,4855.142,4869.713,4851.529,4854.677,18434,0
2026-01-21 09:00:00,4854.713,4877.102,4852.333,4860.292,17030,0
2026-01-21 10:00:00,4860.243,4866.752,4859.458,4862.18,13152,0
2026-01-21 11:00:00,4862.22,4871.558,4855.195,4866.812,12215,0
2026-01-21 12:00:00,4866.845,4870.963,4855.777,4865.009,15026,0
2026-01-21 13:00:00,4865.061,4880.344,4858.418,4879.398,26959,0
2026-01-21 14:00:00,4879.338,4880.975,4839.203,4852.15,68604,0
2026-01-21 15:00:00,4851.99,4868.666,4812.704,4847.815,62331,0
2026-01-21 16:00:00,4847.861,4855.79,4819.511,4833.336,43741,0
2026-01-21 17:00:00,4833.39,4834.351,4802.543,4826.18,43978,0
2026-01-21 18:00:00,4826.147,4850.735,4819.804,4850.147,28568,0
2026-01-21 19:00:00,4850.041,4854.103,4755.85,4781.264,88936,0
2026-01-21 20:00:00,4781.229,4827.834,4772.325,4826.665,56069,0
2026-01-21 21:00:00,4826.613,4839.807,4813.273,4828.746,17192,0
2026-01-21 23:00:00,4831.025,4831.112,4777.636,4778.381,17749,0
2026-01-22 00:00:00,4778.317,4798.831,4778.121,4798.16,22540,0
2026-01-22 01:00:00,4798.089,4809.639,4772.208,4797.915,35507,0
2026-01-22 02:00:00,4797.796,4798.37,4774.904,4788.979,24098,0
2026-01-22 03:00:00,4788.965,4796.993,4784.157,4796.604,14264,0
2026-01-22 04:00:00,4796.582,4800.519,4793.855,4797.355,11522,0
2026-01-22 05:00:00,4797.386,4821.628,4793.688,4821.283,14921,0
2026-01-22 06:00:00,4821.311,4829.247,4816.425,4826.534,15819,0
2026-01-22 07:00:00,4826.574,4838.815,4825.664,4832.684,13889,0
2026-01-22 08:00:00,4832.659,4835.648,4822.389,4830.719,13927,0
2026-01-22 09:00:00,4830.615,4838.0,4813.895,4823.101,16108,0
2026-01-22 10:00:00,4823.059,4831.851,4819.211,4829.026,11370,0
2026-01-22 11:00:00,4829.046,4836.466,4824.504,4831.124,10501,0
2026-01-22 12:00:00,4831.108,4832.56,4818.87,4819.839,12622,0
2026-01-22 13:00:00,4819.903,4835.273,4810.693,4822.181,26740,0
2026-01-22 14:00:00,4822.115,4847.751,4820.386,4835.251,34055,0
2026-01-22 15:00:00,4835.156,4873.721,4826.868,4871.71,35419,0
2026-01-22 16:00:00,4871.756,4885.521,4868.085,4878.08,26088,0
2026-01-22 17:00:00,4877.958,4906.342,4869.724,4904.519,32530,0
2026-01-22 18:00:00,4904.48,4919.38,4901.254,4915.979,24587,0
2026-01-22 19:00:00,4915.933,4924.477,4905.936,4911.663,17274,0
2026-01-22 20:00:00,4911.7,4928.411,4911.393,4916.994,17270,0
2026-01-22 21:00:00,4916.946,4940.818,4914.521,4936.22,11518,0
2026-01-22 23:00:00,4944.346,4960.587,4930.713,4958.972,17562,0
2026-01-23 00:00:00,4959.011,4965.781,4947.585,4965.051,16483,0
2026-01-23 01:00:00,4965.085,4967.535,4936.266,4953.624,36778,0
2026-01-23 02:00:00,4953.581,4962.261,4946.884,4955.589,14877,0
2026-01-23 03:00:00,4955.632,4959.015,4938.225,4952.007,17345,0
2026-01-23 04:00:00,4951.971,4958.36,4950.184,4956.283,7682,0
2026-01-23 05:00:00,4956.259,4967.307,4954.507,4960.654,9473,0
2026-01-23 06:00:00,4960.628,4962.959,4945.514,4953.708,18630,0
2026-01-23 07:00:00,4953.733,4959.588,4943.34,4944.413,15610,0
2026-01-23 08:00:00,4944.349,4947.579,4901.296,4913.776,30612,0
2026-01-23 09:00:00,4913.884,4921.706,4899.542,4918.577,24114,0
2026-01-23 10:00:00,4918.538,4932.374,4915.662,4929.871,14703,0
2026-01-23 11:00:00,4929.821,4929.969,4911.967,4922.962,15111,0
2026-01-23 12:00:00,4922.999,4942.585,4918.292,4939.264,15891,0
2026-01-23 13:00:00,4939.239,4947.993,4923.818,4938.919,38441,0
2026-01-23 14:00:00,4938.979,4956.538,4932.804,4943.153,31753,0
2026-01-23 15:00:00,4943.231,4963.375,4938.434,4960.584,32005,0
2026-01-23 16:00:00,4960.611,4988.334,4959.077,4980.297,28704,0
2026-01-23 17:00:00,4980.335,4988.104,4962.064,4965.998,24711,0
2026-01-23 18:00:00,4966.032,4984.119,4958.231,4966.792,26791,0
2026-01-23 19:00:00,4966.818,4989.804,4966.818,4984.331,15981,0
2026-01-23 20:00:00,4984.297,4985.729,4970.597,4981.517,21827,0
2026-01-23 21:00:00,4981.478,4989.05,4978.031,4988.337,9030,0
2026-01-25 23:00:00,5019.847,5040.296,5003.575,5039.789,30605,0
2026-01-26 00:00:00,5039.821,5052.099,5030.552,5041.83,25017,0
2026-01-26 01:00:00,5041.689,5085.699,5029.075,5071.195,46936,0
2026-01-26 02:00:00,5071.221,5093.104,5067.022,5081.12,35245,0
2026-01-26 03:00:00,5081.06,5087.955,5070.008,5076.541,27431,0
2026-01-26 04:00:00,5076.643,5078.008,5058.121,5070.445,18144,0
2026-01-26 05:00:00,5070.362,5076.465,5052.31,5074.295,33516,0
2026-01-26 06:00:00,5074.343,5111.144,5065.319,5077.886,37987,0
2026-01-26 07:00:00,5077.807,5095.701,5074.034,5089.275,21291,0
2026-01-26 08:00:00,5089.234,5098.284,5080.015,5083.341,20438,0
2026-01-26 09:00:00,5083.285,5098.657,5075.446,5084.082,21494,0
2026-01-26 10:00:00,5084.113,5095.074,5078.707,5091.639,16813,0
2026-01-26 11:00:00,5091.612,5092.833,5078.591,5091.438,13894,0
2026-01-26 12:00:00,5091.406,5096.982,5077.224,5078.886,20661,0
2026-01-26 13:00:00,5078.846,5083.311,5054.528,5068.552,36255,0
2026-01-26 14:00:00,5068.522,5096.954,5058.257,5096.269,43817,0
2026-01-26 15:00:00,5096.318,5097.348,5073.834,5090.917,44425,0
2026-01-26 16:00:00,5090.819,5104.997,5065.288,5089.514,51170,0
2026-01-26 17:00:00,5089.562,5105.153,5080.781,5100.936,32925,0
2026-01-26 18:00:00,5100.974,5103.276,5057.875,5068.873,63472,0
2026-01-26 19:00:00,5069.015,5069.722,5008.218,5028.697,101860,0
2026-01-26 20:00:00,5028.662,5062.342,5026.17,5055.193,61356,0
2026-01-26 21:00:00,5055.251,5059.292,4989.632,5009.206,52986,0
2026-01-26 23:00:00,5029.858,5061.533,5018.873,5043.629,19983,0
2026-01-27 00:00:00,5043.588,5053.998,5013.485,5032.697,26602,0
2026-01-27 01:00:00,5032.725,5075.924,5018.832,5060.4,54816,0
2026-01-27 02:00:00,5060.365,5079.843,5049.591,5072.436,26900,0
2026-01-27 03:00:00,5072.477,5079.121,5060.201,5076.871,21932,0
2026-01-27 04:00:00,5076.808,5078.61,5061.513,5067.968,16973,0
2026-01-27 05:00:00,5067.919,5085.288,5057.336,5082.99,21978,0
2026-01-27 06:00:00,5082.906,5094.066,5076.573,5085.824,21987,0
2026-01-27 07:00:00,5085.868,5100.962,5081.597,5086.128,28270,0
2026-01-27 08:00:00,5086.063,5088.356,5073.299,5079.418,22657,0
2026-01-27 09:00:00,5079.353,5099.601,5077.94,5098.723,18943,0
2026-01-27 10:00:00,5098.693,5098.693,5081.89,5086.163,17579,0
2026-01-27 11:00:00,5086.201,5090.949,5066.82,5076.734,17184,0
2026-01-27 12:00:00,5076.702,5091.21,5073.588,5085.037,22364,0
2026-01-27 13:00:00,5085.017,5092.975,5069.493,5077.456,38719,0
2026-01-27 14:00:00,5077.494,5082.465,5046.496,5054.261,77522,0
2026-01-27 15:00:00,5054.226,5091.466,5047.509,5091.077,61699,0
2026-01-27 16:00:00,5091.04,5103.13,5083.378,5087.504,39432,0
2026-01-27 17:00:00,5087.454,5094.217,5076.677,5081.34,40614,0
2026-01-27 18:00:00,5081.31,5095.426,5076.186,5088.052,33045,0
2026-01-27 19:00:00,5088.006,5099.999,5081.171,5098.926,17086,0
2026-01-27 20:00:00,5098.952,5182.485,5097.854,5176.499,90594,0
2026-01-27 21:00:00,5176.597,5190.49,5169.466,5180.515,33958,0
2026-01-27 23:00:00,5177.132,5177.256,5159.074,5172.433,16220,0
2026-01-28 00:00:00,5172.389,5180.1,5157.059,5171.933,22187,0
2026-01-28 01:00:00,5171.877,5225.257,5168.738,5204.765,61939,0
2026-01-28 02:00:00,5204.737,5234.402,5201.611,5231.849,39956,0
2026-01-28 03:00:00,5231.804,5247.78,5224.554,5235.049,32221,0
2026-01-28 04:00:00,5234.986,5248.97,5232.359,5245.639,16832,0
2026-01-28 05:00:00,5245.583,5266.523,5241.647,5261.216,28006,0
2026-01-28 06:00:00,5261.187,5271.39,5252.097,5269.84,26096,0
2026-01-28 07:00:00,5269.915,5292.803,5263.0,5290.397,26428,0
2026-01-28 08:00:00,5290.353,5311.542,5280.758,5293.649,38310,0
2026-01-28 09:00:00,5293.589,5297.426,5262.838,5277.991,29899,0
2026-01-28 10:00:00,5278.033,5285.636,5269.319,5269.962,21681,0
2026-01-28 11:00:00,5269.973,5270.792,5238.576,5261.638,32793,0
2026-01-28 12:00:00,5261.7,5279.236,5251.651,5279.157,29854,0
2026-01-28 13:00:00,5279.124,5289.585,5257.022,5266.626,44822,0
2026-01-28 14:00:00,5266.654,5288.677,5248.485,5286.064,61358,0
2026-01-28 15:00:00,5286.172,5298.152,5235.248,5278.235,110187,0
2026-01-28 16:00:00,5278.276,5300.199,5274.47,5299.753,52235,0
2026-01-28 17:00:00,5299.79,5307.037,5283.043,5298.136,40330,0
2026-01-28 18:00:00,5298.233,5326.162,5268.483,5283.597,67780,0
2026-01-28 19:00:00,5283.487,5332.236,5269.346,5325.739,79190,0
2026-01-28 20:00:00,5325.769,5391.525,5320.898,5376.793,83880,0
2026-01-28 21:00:00,5376.828,5417.555,5376.828,5417.504,39541,0
2026-01-28 23:00:00,5448.139,5570.018,5432.519,5513.022,63904,0
2026-01-29 00:00:00,5512.989,5527.276,5450.422,5520.301,63928,0
2026-01-29 01:00:00,5520.413,5551.669,5445.471,5545.787,100197,0
2026-01-29 02:00:00,5545.74,5550.123,5504.551,5535.797,64838,0
2026-01-29 03:00:00,5535.774,5548.925,5508.482,5545.769,51499,0
2026-01-29 04:00:00,5545.731,5564.593,5533.596,5558.391,35391,0
2026-01-29 05:00:00,5558.328,5564.481,5516.108,5562.619,50162,0
2026-01-29 06:00:00,5562.647,5595.349,5554.806,5561.687,53457,0
2026-01-29 07:00:00,5561.609,5575.005,5536.964,5548.984,52506,0
2026-01-29 08:00:00,5548.949,5554.941,5473.966,5509.804,69774,0
2026-01-29 09:00:00,5509.714,5529.684,5498.018,5514.147,39690,0
2026-01-29 10:00:00,5514.115,5525.283,5482.215,5483.389,32196,0
2026-01-29 11:00:00,5483.437,5528.813,5470.739,5522.666,25864,0
2026-01-29 12:00:00,5522.639,5542.958,5518.484,5534.234,23507,0
2026-01-29 13:00:00,5534.27,5540.864,5500.205,5510.376,33701,0
2026-01-29 14:00:00,5510.403,5549.504,5491.126,5497.64,62166,0
2026-01-29 15:00:00,5497.341,5497.341,5094.978,5182.895,141073,0
2026-01-29 16:00:00,5182.78,5311.274,5172.031,5264.023,91933,0
2026-01-29 17:00:00,5264.077,5375.46,5264.077,5335.284,70842,0
2026-01-29 18:00:00,5335.335,5362.127,5307.978,5339.037,56535,0
2026-01-29 19:00:00,5339.098,5345.338,5290.22,5305.702,55280,0
2026-01-29 20:00:00,5305.771,5407.072,5282.791,5394.512,42425,0
2026-01-29 21:00:00,5394.432,5425.967,5374.608,5377.505,29968,0
2026-01-29 23:00:00,5400.815,5448.551,5388.252,5438.589,40200,0
