MA_Fast,MA_Slow,Final_Balance,Total_Trades,Win_Trades,Loss_Trades,Net_Profit,Win_Rate_%
7,2,5964.083500000487,10835,2661,8174,5864.083500000487,24.559298569450856
9,2,5964.046000000449,10832,2661,8171,5864.046000000449,24.56610044313146
20,2,5963.811000001014,10830,2661,8169,5863.811000001014,24.570637119113574
2,2,5963.471000000448,10828,2660,8168,5863.471000000448,24.565940155153307
94,2,5963.457000000449,10829,2660,8169,5863.457000000449,24.56367162249515
93,2,5963.329000000448,10829,2660,8169,5863.329000000448,24.56367162249515
92,2,5963.329000000448,10829,2660,8169,5863.329000000448,24.56367162249515
98,2,5963.221000000508,10829,2660,8169,5863.221000000508,24.56367162249515
100,2,5963.221000000508,10829,2660,8169,5863.221000000508,24.56367162249515
99,2,5963.221000000508,10829,2660,8169,5863.221000000508,24.56367162249515
21,2,5962.5670000004475,10830,2661,8169,5862.5670000004475,24.570637119113574
46,2,5962.502000000509,10829,2660,8169,5862.502000000509,24.56367162249515
47,2,5962.502000000509,10829,2660,8169,5862.502000000509,24.56367162249515
23,2,5961.421500000194,10831,2661,8170,5861.421500000194,24.568368571692364
19,2,5959.934000000448,10832,2661,8171,5859.934000000448,24.56610044313146
8,2,5959.846999999935,10837,2661,8176,5859.846999999935,24.554766079173206
16,2,5959.156000000447,10832,2661,8171,5859.156000000447,24.56610044313146
48,2,5958.888000000507,10831,2660,8171,5858.888000000507,24.559135813867602
17,2,5958.656000000447,10832,2661,8171,5858.656000000447,24.56610044313146
10,2,5958.16100000045,10834,2661,8173,5858.16100000045,24.561565442126636
56,2,5957.2100000005075,10832,2660,8172,5857.2100000005075,24.556868537666173
55,2,5957.2100000005075,10832,2660,8172,5857.2100000005075,24.556868537666173
54,2,5957.2100000005075,10832,2660,8172,5857.2100000005075,24.556868537666173
49,2,5957.168000000508,10832,2660,8172,5857.168000000508,24.556868537666173
50,2,5957.168000000508,10832,2660,8172,5857.168000000508,24.556868537666173
88,2,5957.1030000004475,10829,2660,8169,5857.1030000004475,24.56367162249515
59,2,5956.792000000448,10832,2660,8172,5856.792000000448,24.556868537666173
57,2,5956.792000000448,10832,2660,8172,5856.792000000448,24.556868537666173
58,2,5956.792000000448,10832,2660,8172,5856.792000000448,24.556868537666173
77,2,5956.696000000448,10829,2660,8169,5856.696000000448,24.56367162249515
78,2,5956.696000000448,10829,2660,8169,5856.696000000448,24.56367162249515
76,2,5956.696000000448,10829,2660,8169,5856.696000000448,24.56367162249515
75,2,5956.696000000448,10829,2660,8169,5856.696000000448,24.56367162249515
74,2,5955.909000000448,10829,2660,8169,5855.909000000448,24.56367162249515
52,2,5955.490000000508,10833,2660,8173,5855.490000000508,24.554601680051693
51,2,5955.490000000508,10833,2660,8173,5855.490000000508,24.554601680051693
53,2,5955.490000000508,10833,2660,8173,5855.490000000508,24.554601680051693
84,2,5954.462000000448,10830,2660,8170,5854.462000000448,24.561403508771928
61,2,5954.130000000448,10831,2660,8171,5854.130000000448,24.559135813867602
81,2,5953.082000000449,10831,2660,8171,5853.082000000449,24.559135813867602
83,2,5953.082000000449,10831,2660,8171,5853.082000000449,24.559135813867602
79,2,5953.0720000004485,10830,2660,8170,5853.0720000004485,24.561403508771928
82,2,5952.043000000448,10832,2660,8172,5852.043000000448,24.556868537666173
60,2,5951.839000000448,10832,2660,8172,5851.839000000448,24.556868537666173
63,2,5950.929000000447,10830,2660,8170,5850.929000000447,24.561403508771928
72,2,5950.160000000448,10830,2660,8170,5850.160000000448,24.561403508771928
73,2,5950.160000000448,10830,2660,8170,5850.160000000448,24.561403508771928
71,2,5950.001000000449,10831,2660,8171,5850.001000000449,24.559135813867602
70,2,5950.001000000449,10831,2660,8171,5850.001000000449,24.559135813867602
2,82,5949.935658531386,9409,2720,6689,5849.935658531386,28.908491869486664
80,2,5949.458000000449,10832,2660,8172,5849.458000000449,24.556868537666173
69,2,5949.034000000448,10831,2660,8171,5849.034000000448,24.559135813867602
68,2,5948.246000000449,10831,2660,8171,5848.246000000449,24.559135813867602
62,2,5947.337000000448,10832,2660,8172,5847.337000000448,24.556868537666173
66,2,5946.012000000449,10832,2660,8172,5846.012000000449,24.556868537666173
67,2,5944.632000000448,10833,2660,8173,5844.632000000448,24.554601680051693
3,63,5939.399015854909,9194,2708,6486,5839.399015854909,29.453991733739393
44,6,5932.872000014719,7034,1694,5340,5832.872000014719,24.083025305658232
17,1,5902.7770000002465,6489,1403,5086,5802.7770000002465,21.621205116350747
43,6,5885.547166685139,7047,1696,5351,5785.547166685139,24.066978856250888
2,100,5883.230799982232,9209,2663,6546,5783.230799982232,28.91736344880009
46,6,5865.774333356172,7030,1702,5328,5765.774333356172,24.210526315789473
2,59,5861.928423718187,9732,2795,6937,5761.928423718187,28.71968762844225
4,27,5860.780185163738,8817,2485,6332,5760.780185163738,28.184189633662243
3,62,5857.588612883731,9232,2706,6526,5757.588612883731,29.311091854419413
2,99,5851.945040389919,9203,2664,6539,5751.945040389919,28.947082473106594
1,63,5843.907603148366,5224,1429,3795,5743.907603148366,27.354517611026036
3,60,5837.366616657388,9234,2702,6532,5737.366616657388,29.26142516785792
1,66,5823.428363620531,5162,1437,3725,5723.428363620531,27.83804726850058
2,95,5820.981873677788,9300,2692,6608,5720.981873677788,28.946236559139788
3,65,5814.837784607977,9118,2691,6427,5714.837784607977,29.513051107699056
42,6,5806.5763333383875,7055,1696,5359,5706.5763333383875,24.039688164422397
12,1,5804.099000000254,6790,1463,5327,5704.099000000254,21.54639175257732
2,98,5801.751806109138,9213,2670,6543,5701.751806109138,28.980788016932596
4,64,5798.232828115808,8123,2408,5715,5698.232828115808,29.644220115720792
7,95,5789.787642097541,5038,1330,3708,5689.787642097541,26.39936482731243
1,89,5767.248640421329,4908,1368,3540,5667.248640421329,27.87286063569682
5,97,5764.639989667742,6499,1870,4629,5664.639989667742,28.77365748576704
14,1,5759.151000000244,6644,1424,5220,5659.151000000244,21.43287176399759
7,94,5750.2254255223,5035,1324,3711,5650.2254255223,26.295928500496522
4,60,5749.536399994513,8183,2393,5790,5649.536399994513,29.243553708908713
3,64,5744.199999986692,9159,2698,6461,5644.199999986692,29.457364341085274
2,94,5738.018042546516,9297,2697,6600,5638.018042546516,29.009357857373345
1,90,5724.971677752008,4885,1362,3523,5624.971677752008,27.881269191402254
24,4,5712.496000010763,9319,2337,6982,5612.496000010763,25.077798047000748
39,6,5712.425499996812,7073,1697,5376,5612.425499996812,23.992648098402373
40,6,5705.950666663615,7067,1689,5378,5605.950666663615,23.899816046412905
3,76,5705.086223679266,8958,2659,6299,5605.086223679266,29.68296494753293
2,27,5690.030111077962,10372,2878,7494,5590.030111077962,27.74778249132279
41,6,5684.406166674813,7071,1695,5376,5584.406166674813,23.971149766652523
2,60,5679.467049999222,9744,2785,6959,5579.467049999222,28.58169129720854
4,25,5676.003519981049,8863,2480,6383,5576.003519981049,27.98149610741284
2,62,5662.055919343418,9742,2794,6948,5562.055919343418,28.679942516936975
20,4,5659.625000003348,9334,2336,6998,5559.625000003348,25.02678380115706
2,29,5659.3073448102305,10285,2859,7426,5559.3073448102305,27.79776373359261
1,13,5657.498384450573,7130,1762,5368,5557.498384450573,24.7124824684432
2,86,5654.97646510889,9360,2749,6611,5554.97646510889,29.36965811965812
67,6,5649.319500019861,6962,1676,5286,5549.319500019861,24.07354208560758
3,58,5642.1652068791855,9267,2706,6561,5542.1652068791855,29.200388475234707
1,82,5626.205256079587,4953,1362,3591,5526.205256079587,27.4984857662023
1,61,5622.460786863743,5277,1424,3853,5522.460786863743,26.98502937274967
1,10,5613.705399783941,7733,1891,5842,5513.705399783941,24.453640243113927
43,1,5612.868000000245,6122,1296,4826,5512.868000000245,21.169552433845148
4,82,5608.893378045043,7915,2358,5557,5508.893378045043,29.791535060012635
4,65,5606.851338455953,8111,2419,5692,5506.851338455953,29.823696215016643
2,63,5601.674761895704,9706,2793,6913,5501.674761895704,28.776014836183805
26,4,5596.667000013966,9315,2344,6971,5496.667000013966,25.163714439076756
23,4,5592.481750005224,9326,2335,6991,5492.481750005224,25.037529487454428
5,28,5589.135285723714,7411,2054,5357,5489.135285723714,27.715557954392118
4,95,5588.5368947245015,7799,2306,5493,5488.5368947245015,29.56789331965637
21,4,5586.504500010809,9333,2338,6995,5486.504500010809,25.050894674809815
1,6,5585.0228330477985,8880,2238,6642,5485.0228330477985,25.2027027027027
53,6,5584.468000019329,6997,1671,5326,5484.468000019329,23.881663570101473
96,6,5581.9735000368955,6936,1640,5296,5481.9735000368955,23.64475201845444
22,4,5579.079250014165,9321,2335,6986,5479.079250014165,25.05096019740371
5,64,5573.282562490266,6775,1979,4796,5473.282562490266,29.210332103321036
48,14,5556.8882142884595,3691,743,2948,5456.8882142884595,20.130046057978866
2,5,5555.109800002312,10898,2755,8143,5455.109800002312,25.279867865663423
97,6,5550.739833370485,6942,1640,5302,5450.739833370485,23.62431575914722
2,88,5544.330818173225,9286,2681,6605,5444.330818173225,28.871419340943355
2,58,5541.986551712599,9785,2793,6992,5441.986551712599,28.54368932038835
76,14,5537.217499978353,3563,716,2847,5437.217499978353,20.095425203480215
68,6,5528.836500024032,6969,1675,5294,5428.836500024032,24.03501219687186
52,6,5528.367833359022,7005,1666,5339,5428.367833359022,23.783012134189864
1,64,5519.061921847906,5202,1427,3775,5419.061921847906,27.431757016532103
44,1,5518.12600000024,6113,1289,4824,5418.12600000024,21.086209716996564
47,6,5516.095000006486,7009,1693,5316,5416.095000006486,24.154658296475958
53,1,5512.917000000229,6079,1274,4805,5412.917000000229,20.957394308274388
50,6,5508.52816669312,7009,1684,5325,5408.52816669312,24.02625196176345
94,6,5508.50450003395,6945,1632,5313,5408.50450003395,23.49892008639309
48,6,5500.966833347005,7015,1695,5320,5400.966833347005,24.162508909479683
61,1,5496.093000000236,6050,1260,4790,5396.093000000236,20.826446280991735
7,4,5493.633000028197,9420,2352,7068,5393.633000028197,24.96815286624204
28,52,5490.475499997007,2334,457,1877,5390.475499997007,19.58011996572408
6,4,5487.813250010233,9389,2345,7044,5387.813250010233,24.97603578655874
93,6,5485.004333360751,6954,1637,5317,5385.004333360751,23.540408398044292
2,85,5480.846658822311,9388,2759,6629,5380.846658822311,29.388581167447807
95,6,5479.592166699406,6945,1635,5310,5379.592166699406,23.542116630669547
3,83,5468.648855417864,8885,2651,6234,5368.648855417864,29.83680360157569
69,6,5466.886666690209,6963,1673,5290,5366.886666690209,24.026999856383743
49,6,5466.059166672093,7005,1688,5317,5366.059166672093,24.09707351891506
23,1,5464.792000000228,6318,1349,4969,5364.792000000228,21.351693573915796
70,6,5464.7218333624605,6958,1670,5288,5364.7218333624605,24.001149755676916
13,1,5460.476000000251,6736,1452,5284,5360.476000000251,21.555819477434678
41,1,5457.9760000002425,6149,1291,4858,5357.9760000002425,20.99528378598146
3,27,5455.284925893275,9862,2783,7079,5355.284925893275,28.219428107888866
2,76,5450.474171054631,9478,2743,6735,5350.474171054631,28.940704790040094
1,92,5446.626576066889,4870,1359,3511,5346.626576066889,27.90554414784394
7,96,5433.0924999900035,5030,1319,3711,5333.0924999900035,26.222664015904574
2,65,5430.870692308227,9618,2780,6838,5330.870692308227,28.904138074443754
1,87,5429.134011461468,4936,1370,3566,5329.134011461468,27.755267423014583
2,97,5428.099309266248,9245,2654,6591,5328.099309266248,28.707409410492158
1,85,5423.797270566587,4948,1372,3576,5323.797270566587,27.72837510105093
5,4,5423.559750003003,9303,2326,6977,5323.559750003003,25.002687305170372
54,1,5421.197000000227,6086,1271,4815,5321.197000000227,20.88399605652317
4,76,5411.189342100298,7965,2373,5592,5311.189342100298,29.792843691148775
8,4,5409.098250060985,9430,2341,7089,5309.098250060985,24.825026511134677
71,6,5401.528833362378,6947,1664,5283,5301.528833362378,23.952785374982007
3,95,5399.50257893411,8795,2607,6188,5299.50257893411,29.641841955656623
1,65,5396.485615357981,5176,1418,3758,5296.485615357981,27.39567233384853
77,14,5392.687785688326,3562,716,2846,5292.687785688326,20.10106681639528
5,66,5392.494863639132,6753,1987,4766,5292.494863639132,29.423959721605215
17,6,5391.786833369729,7183,1709,5474,5291.786833369729,23.79228734512042
25,4,5385.056000011262,9328,2335,6993,5285.056000011262,25.032161234991424
66,6,5381.239166678973,6963,1670,5293,5281.239166678973,23.983914979175644
57,14,5378.909642862159,3672,732,2940,5278.909642862159,19.934640522875817
3,100,5359.402909983728,8719,2584,6135,5259.402909983728,29.63642619566464
3,94,5353.692021263257,8791,2610,6181,5253.692021263257,29.68945512455921
69,4,5349.470000012067,9240,2318,6922,5249.470000012067,25.086580086580085
2,64,5347.70785937052,9658,2784,6874,5247.70785937052,28.825843860012423
2,6,5346.374500026034,11018,2822,8196,5246.374500026034,25.612633871846068
40,1,5346.034000000241,6157,1291,4866,5246.034000000241,20.968003898002273
72,6,5345.240500032045,6948,1658,5290,5245.240500032045,23.862982153137594
3,99,5337.243494932234,8714,2583,6131,5237.243494932234,29.641955473949967
42,1,5333.852000000247,6139,1286,4853,5233.852000000247,20.948037139599283
2,83,5333.166313248531,9403,2736,6667,5233.166313248531,29.097096671275125
2,96,5330.852718746142,9270,2663,6607,5230.852718746142,28.727076591154262
2,93,5329.560473107259,9304,2694,6610,5229.560473107259,28.955288048151335
5,26,5327.960038458729,7425,2073,5352,5227.960038458729,27.91919191919192
66,4,5326.579250015457,9239,2319,6920,5226.579250015457,25.100119060504383
78,14,5324.1602142632655,3563,711,2852,5224.1602142632655,19.955094021891664
4,6,5323.4573334225515,9503,2442,7061,5223.4573334225515,25.697148268967695
45,1,5322.574000000241,6096,1283,4813,5222.574000000241,21.046587926509186
28,53,5321.671849058695,2319,463,1856,5221.671849058695,19.965502371711942
44,4,5320.699249994664,9258,2331,6927,5220.699249994664,25.178224238496433
28,51,5320.60988235499,2348,470,1878,5220.60988235499,20.017035775127766
4,94,5318.040936158594,7804,2305,5499,5218.040936158594,29.53613531522296
74,14,5315.001928549551,3576,722,2854,5215.001928549551,20.190156599552573
51,6,5313.211666683017,7018,1677,5341,5213.211666683017,23.89569677970932
47,14,5312.819214290272,3706,741,2965,5212.819214290272,19.994603345925526
3,29,5311.359034472446,9785,2765,7020,5211.359034472446,28.257537046499742
2,4,5310.993750003511,10975,2712,8263,5210.993750003511,24.710706150341686
27,4,5309.286250018385,9315,2335,6980,5209.286250018385,25.067096081588836
65,6,5306.151000010445,6962,1669,5293,5206.151000010445,23.972996265440965
5,65,5305.285938459053,6767,1986,4781,5205.285938459053,29.34830796512487
55,1,5297.635000000227,6069,1262,4807,5197.635000000227,20.794200032954357
38,6,5295.753499988418,7078,1686,5392,5195.753499988418,23.820288217010454
1,4,5293.953749672843,10120,2515,7605,5193.953749672843,24.851778656126484
47,13,5288.1433846135615,3970,814,3156,5188.1433846135615,20.503778337531486
59,6,5284.974333347151,6997,1668,5329,5184.974333347151,23.838788052022295
7,100,5282.430719984749,4948,1291,3657,5182.430719984749,26.09135004042037
67,4,5282.3292500196,9240,2318,6922,5182.3292500196,25.086580086580085
1,86,5281.875476721476,4947,1374,3573,5181.875476721476,27.774408732565192
98,6,5280.533333362131,6947,1641,5306,5180.533333362131,23.621707211746077
5,67,5280.240686576435,6770,1990,4780,5180.240686576435,29.394387001477106
1,91,5279.904439536574,4888,1359,3529,5179.904439536574,27.80278232405892
3,98,5269.221234675783,8726,2588,6138,5169.221234675783,29.658491863396748
46,4,5267.408749997474,9257,2333,6924,5167.408749997474,25.202549422058983
9,4,5263.881000044297,9425,2338,7087,5163.881000044297,24.806366047745357
10,6,5262.726833328619,7121,1679,5442,5162.726833328619,23.578149136357254
7,93,5262.561118268353,5050,1316,3734,5162.561118268353,26.05940594059406
63,4,5262.03650001375,9239,2317,6922,5162.03650001375,25.078471696071002
65,4,5262.0150000044505,9240,2319,6921,5162.0150000044505,25.097402597402596
43,4,5259.91124998698,9267,2331,6936,5159.91124998698,25.15377144707025
1,72,5258.3557221919955,5072,1400,3672,5158.3557221919955,27.602523659305994
79,14,5256.098499975308,3569,717,2852,5156.098499975308,20.08966096945923
48,13,5254.942923071964,3959,806,3153,5154.942923071964,20.35867643344279
29,4,5253.531500017526,9309,2328,6981,5153.531500017526,25.0080567193039
73,6,5250.292000031489,6948,1656,5292,5150.292000031489,23.83419689119171
75,14,5249.845357124428,3561,722,2839,5149.845357124428,20.275203594495927
64,4,5247.807500010935,9237,2314,6923,5147.807500010935,25.05142362238822
1,74,5247.676256729605,5071,1403,3668,5147.676256729605,27.66712679944784
68,4,5247.355000019182,9243,2318,6925,5147.355000019182,25.078437736665588
29,55,5246.374599994195,2267,438,1829,5146.374599994195,19.320688134097928
4,5,5245.055600050344,9318,2373,6945,5145.055600050344,25.466838377334195
5,25,5243.295000013704,7460,2050,5410,5143.295000013704,27.479892761394105
18,1,5243.0560000002415,6485,1385,5100,5143.0560000002415,21.356977640709328
4,26,5240.905192281141,8831,2495,6336,5140.905192281141,28.25274600837957
9,6,5240.563333342488,7078,1662,5416,5140.563333342488,23.481209381181127
45,4,5236.850999997382,9252,2331,6921,5136.850999997382,25.19455252918288
2,87,5234.953793096728,9329,2699,6630,5134.953793096728,28.931289527280523
3,5,5234.162999980203,10446,2662,7784,5134.162999980203,25.483438636798773
27,52,5232.676538469734,2382,482,1900,5132.676538469734,20.23509655751469
56,1,5232.210000000229,6059,1255,4804,5132.210000000229,20.71298894206965
5,63,5229.7988412577415,6823,1987,4836,5129.7988412577415,29.122087058478673
5,92,5226.921163022091,6508,1896,4612,5126.921163022091,29.13337430854333
3,66,5226.086136354098,9115,2683,6432,5126.086136354098,29.434997257268243
22,1,5225.915000000231,6340,1354,4986,5125.915000000231,21.35646687697161
30,4,5221.6780000093395,9313,2322,6991,5121.6780000093395,24.932889509288092
100,6,5218.232333352422,6950,1627,5323,5118.232333352422,23.41007194244604
28,55,5215.750290903131,2327,451,1876,5115.750290903131,19.38117748173614
61,14,5215.132785713537,3648,749,2899,5115.132785713537,20.531798245614034
53,4,5208.923000023703,9247,2327,6920,5108.923000023703,25.164918351897914
4,29,5208.4618275846315,8775,2457,6318,5108.4618275846315,28.000000000000004
99,6,5197.252500021088,6956,1639,5317,5097.252500021088,23.562392179413454
36,1,5190.571000000241,6178,1304,4874,5090.571000000241,21.107154418905793
19,4,5190.41575000905,9353,2330,7023,5090.41575000905,24.911793007591147
1,12,5190.166249812915,7308,1760,5548,5090.166249812915,24.0831964969896
5,85,5188.173388233275,6593,1948,4645,5088.173388233275,29.546488700136507
42,4,5186.278499984498,9277,2331,6946,5086.278499984498,25.126657324566132
62,4,5184.385750023028,9243,2317,6926,5084.385750023028,25.067618738504816
74,6,5184.169500033898,6955,1653,5302,5084.169500033898,23.767074047447878
4,66,5181.593696963526,8105,2409,5696,5081.593696963526,29.72239358420728
29,53,5179.183339622,2276,451,1825,5079.183339622,19.81546572934974
1,75,5178.985479973649,5073,1399,3674,5078.985479973649,27.577370392272815
28,46,5177.71793479148,2322,439,1883,5077.71793479148,18.906115417743326
56,14,5172.149500002704,3670,727,2943,5072.149500002704,19.809264305177113
14,12,5165.176249976513,3886,763,3123,5065.176249976513,19.634585692228512
3,86,5163.444290690935,8867,2661,6206,5063.444290690935,30.010149994361115
61,4,5163.297500019213,9235,2314,6921,5063.297500019213,25.056848944233895
92,6,5163.262000024074,6953,1634,5319,5063.262000024074,23.50064720264634
47,4,5161.123249997333,9247,2328,6919,5061.123249997333,25.17573267005515
98,4,5160.813999975359,9233,2305,6928,5060.813999975359,24.964800173291454
5,82,5158.637085355686,6614,1945,4669,5058.637085355686,29.407317810704566
3,88,5156.907204535125,8777,2594,6183,5056.907204535125,29.55451748889142
2,84,5156.672416669358,9398,2741,6657,5056.672416669358,29.165779953181527
10,4,5155.402000004516,9427,2334,7093,5055.402000004516,24.758671899862097
99,4,5153.045749965101,9230,2303,6927,5053.045749965101,24.95124593716143
5,27,5151.496740742465,7428,2056,5372,5051.496740742465,27.679052234787292
6,95,5150.8914315669135,5653,1538,4115,5050.8914315669135,27.2067928533522
1,68,5149.156955856597,5114,1410,3704,5049.156955856597,27.57137270238561
28,4,5147.256750020947,9313,2331,6982,5047.256750020947,25.02952861591324
1,62,5147.242048354334,5263,1420,3843,5047.242048354334,26.980809424282732
5,84,5144.298238095053,6604,1941,4663,5044.298238095053,29.391278013325255
74,4,5143.7572500059405,9243,2316,6927,5043.7572500059405,25.056799740344044
76,4,5141.698499997326,9258,2326,6932,5041.698499997326,25.124216893497515
5,6,5134.707166649598,7935,1959,5976,5034.707166649598,24.688090737240074
100,4,5132.28824996122,9237,2302,6935,5032.28824996122,24.921511313196927
77,4,5130.314250010902,9261,2327,6934,5030.314250010902,25.12687614728431
75,6,5127.688333363217,6955,1645,5310,5027.688333363217,23.65204888569375
1,5,5127.284399688743,9317,2347,6970,5027.284399688743,25.19051196737147
75,4,5123.448000002759,9249,2319,6930,5023.448000002759,25.07298086279598
5,86,5123.416360456754,6585,1956,4629,5023.416360456754,29.70387243735763
62,6,5123.084333364132,6972,1662,5310,5023.084333364132,23.838209982788296
3,71,5121.5142394314435,8969,2631,6338,5021.5142394314435,29.334373954732968
31,4,5117.762999993797,9309,2321,6988,5017.762999993797,24.932860672467505
96,4,5117.239999992414,9229,2311,6918,5017.239999992414,25.040632787951022
3,85,5117.194058821716,8888,2672,6216,5017.194058821716,30.063006300630065
54,4,5113.286250032285,9253,2322,6931,5013.286250032285,25.094563925213443
27,53,5112.8778113343515,2369,490,1879,5012.8778113343515,20.683832840861122
11,1,5111.198000000255,6928,1492,5436,5011.198000000255,21.535796766743648
5,91,5109.816153825568,6521,1890,4631,5009.816153825568,28.983284772274192
24,1,5108.905000000228,6328,1344,4984,5008.905000000228,21.238938053097346
22,6,5108.265000059679,7123,1685,5438,5008.265000059679,23.655763021198933
57,13,5106.618538452058,3958,792,3166,5006.618538452058,20.010106114199093
70,4,5104.9427500186775,9247,2315,6932,5004.9427500186775,25.035146534011034
43,7,5104.6438571247545,6415,1512,4903,5004.6438571247545,23.569758378799687
72,4,5103.18300001152,9249,2311,6938,5003.18300001152,24.986485025408154
7,99,5097.452363625736,4961,1297,3664,4997.452363625736,26.143922596250757
60,6,5096.883000023516,6991,1665,5326,4996.883000023516,23.816335288227723
