MA_Fast,MA_Slow,Final_Balance,Total_Trades,Win_Trades,Loss_Trades,Net_Profit,Win_Rate_%
20,57,4730.396052640802,1420,308,1112,4630.396052640802,21.69014084507042
3,66,4728.413742412631,4741,1385,3356,4628.413742412631,29.21324615060114
5,47,4728.095425524264,3742,1041,2701,4628.095425524264,27.819347942276856
7,28,4727.282357137424,3124,804,2320,4627.282357137424,25.73623559539053
26,20,4725.6549999878425,1511,277,1234,4625.6549999878425,18.33223031105228
100,1,4725.104000000111,2814,556,2258,4625.104000000111,19.758351101634684
2,12,4724.201666647113,5657,1481,4176,4624.201666647113,26.179954039243412
89,15,4722.332533325505,1819,377,1442,4622.332533325505,20.72567344694887
20,56,4721.73757143656,1414,310,1104,4621.73757143656,21.923620933521924
8,19,4718.167947377599,2916,640,2276,4618.167947377599,21.947873799725652
20,5,4717.139199979648,4167,966,3201,4617.139199979648,23.18214542836573
79,25,4716.977479987229,1369,244,1125,4616.977479987229,17.823228634039445
22,25,4715.813840001804,1365,244,1121,4615.813840001804,17.875457875457876
8,79,4715.782531640371,2352,609,1743,4615.782531640371,25.892857142857146
89,25,4714.826679985913,1394,261,1133,4614.826679985913,18.72309899569584
23,18,4713.732555555265,1579,305,1274,4613.732555555265,19.316022799240027
3,44,4712.049159077364,5056,1432,3624,4612.049159077364,28.322784810126585
10,15,4711.998733330333,2568,540,2028,4611.998733330333,21.02803738317757
99,1,4705.153000000111,2814,556,2258,4605.153000000111,19.758351101634684
23,13,4703.897384621691,2237,460,1777,4603.897384621691,20.56325435851587
50,50,4703.79300000001,547,82,465,4603.79300000001,14.990859232175502
6,77,4703.4504155786635,3003,817,2186,4603.4504155786635,27.206127206127206
26,21,4702.941333326973,1434,255,1179,4602.941333326973,17.782426778242677
77,48,4701.721625000891,801,141,660,4601.721625000891,17.60299625468165
24,56,4701.625410724656,1334,277,1057,4601.625410724656,20.76461769115442
68,23,4701.152130423578,1363,276,1087,4601.152130423578,20.2494497432135
25,21,4700.956190475655,1409,252,1157,4600.956190475655,17.885024840312276
42,24,4699.678791667382,1373,259,1114,4599.678791667382,18.86380189366351
4,18,4699.66399999279,4716,1225,3491,4599.66399999279,25.97540288379983
