MA_Fast,MA_Slow,Final_Balance,Total_Trades,Win_Trades,Loss_Trades,Is_MC,Net_Profit,Win_Rate_%,Status
19,18,3523.4039444396935,5068,958,4110,0.0,3423.4039444396935,18.902920284135753,SURVIVED (PROFIT)
17,20,3466.6912500540957,5816,1117,4699,0.0,3366.6912500540957,19.20563961485557,SURVIVED (PROFIT)
63,21,3466.3111905191545,5330,1025,4305,0.0,3366.3111905191545,19.230769230769234,SURVIVED (PROFIT)
20,17,3459.3107647868046,5794,1116,4678,0.0,3359.3107647868046,19.261304798066966,SURVIVED (PROFIT)
66,23,3459.0945652212636,5015,957,4058,0.0,3359.0945652212636,19.0827517447657,SURVIVED (PROFIT)
34,34,3445.9550000001336,2690,408,2282,0.0,3345.9550000001336,15.167286245353159,SURVIVED (PROFIT)
65,13,3431.5973846662696,7834,1695,6139,0.0,3331.5973846662696,21.636456471789636,SURVIVED (PROFIT)
63,19,3426.1628421722808,5762,1143,4619,0.0,3326.1628421722808,19.836862200624783,SURVIVED (PROFIT)
69,19,3422.571579008408,5752,1136,4616,0.0,3322.571579008408,19.749652294853963,SURVIVED (PROFIT)
64,20,3412.6881000706708,5556,1103,4453,0.0,3312.6881000706708,19.852411807055436,SURVIVED (PROFIT)
66,20,3395.295100050185,5545,1101,4444,0.0,3295.295100050185,19.855725879170425,SURVIVED (PROFIT)
52,19,3391.8561052754135,5756,1127,4629,0.0,3291.8561052754135,19.579569145239752,SURVIVED (PROFIT)
52,21,3353.823333372141,5313,995,4318,0.0,3253.823333372141,18.72764916243177,SURVIVED (PROFIT)
22,17,3349.600705963689,6084,1177,4907,0.0,3249.600705963689,19.345825115055884,SURVIVED (PROFIT)
68,19,3309.814789525244,5769,1144,4625,0.0,3209.814789525244,19.830126538394868,SURVIVED (PROFIT)
66,13,3299.789769242337,7807,1680,6127,0.0,3199.789769242337,21.51914948123479,SURVIVED (PROFIT)
19,19,3293.951000000204,4562,839,3723,0.0,3193.951000000204,18.39105655414292,SURVIVED (PROFIT)
60,21,3284.026190490623,5336,1009,4327,0.0,3184.026190490623,18.909295352323838,SURVIVED (PROFIT)
67,13,3259.8387692480846,7787,1665,6122,0.0,3159.8387692480846,21.381790163092333,SURVIVED (PROFIT)
62,21,3171.41085718888,5337,1018,4319,0.0,3071.41085718888,19.07438635937793,SURVIVED (PROFIT)
17,21,3112.4632381255915,5962,1139,4823,0.0,3012.4632381255915,19.104327406910432,SURVIVED (PROFIT)
62,19,3079.7091053428635,5779,1137,4642,0.0,2979.7091053428635,19.67468420141893,SURVIVED (PROFIT)
52,20,3070.0040500177292,5518,1057,4461,0.0,2970.0040500177292,19.155491119971003,SURVIVED (PROFIT)
53,19,3054.7167368376267,5796,1129,4667,0.0,2954.7167368376267,19.47895100069013,SURVIVED (PROFIT)
36,34,3042.4653823423173,2988,454,2534,0.0,2942.4653823423173,15.194109772423026,SURVIVED (PROFIT)
70,19,3041.042157953207,5760,1118,4642,0.0,2941.042157953207,19.40972222222222,SURVIVED (PROFIT)
64,13,3027.7556923862253,7845,1689,6156,0.0,2927.7556923862253,21.529636711281068,SURVIVED (PROFIT)
63,20,2964.5149000602137,5541,1083,4458,0.0,2864.5149000602137,19.54520844612886,SURVIVED (PROFIT)
54,19,2953.317736870584,5813,1130,4683,0.0,2853.317736870584,19.4391880268364,SURVIVED (PROFIT)
17,22,2858.8382273022416,6073,1179,4894,0.0,2758.8382273022416,19.41379878149185,SURVIVED (PROFIT)
32,34,2856.1947353037676,3105,462,2643,0.0,2756.1947353037676,14.879227053140095,SURVIVED (PROFIT)
61,21,2846.824428606141,5362,1013,4349,0.0,2746.824428606141,18.89220440134278,SURVIVED (PROFIT)
61,19,2844.5191579722964,5812,1134,4678,0.0,2744.5191579722964,19.511355815554026,SURVIVED (PROFIT)
65,35,2809.1024000430366,3576,623,2953,0.0,2709.1024000430366,17.421700223713646,SURVIVED (PROFIT)
50,21,2773.7811428949635,5295,969,4326,0.0,2673.7811428949635,18.30028328611898,SURVIVED (PROFIT)
54,23,2742.966739132818,4976,922,4054,0.0,2642.966739132818,18.528938906752412,SURVIVED (PROFIT)
38,37,2718.3171351406886,2662,383,2279,0.0,2618.3171351406886,14.387678437265214,SURVIVED (PROFIT)
38,38,2692.073000000102,2432,353,2079,0.0,2592.073000000102,14.514802631578947,SURVIVED (PROFIT)
59,21,2677.5043809590384,5337,998,4339,0.0,2577.5043809590384,18.699643994753608,SURVIVED (PROFIT)
68,20,2647.765100048045,5551,1084,4467,0.0,2547.765100048045,19.52801297063592,SURVIVED (PROFIT)
34,19,2644.4651052901877,5805,1098,4707,0.0,2544.4651052901877,18.91472868217054,SURVIVED (PROFIT)
77,34,2618.515382354802,3706,665,3041,0.0,2518.515382354802,17.943874797625472,SURVIVED (PROFIT)
61,20,2597.1580500414043,5596,1070,4526,0.0,2497.1580500414043,19.120800571837027,SURVIVED (PROFIT)
66,35,2591.637342879594,3554,623,2931,0.0,2491.637342879594,17.529544175576813,SURVIVED (PROFIT)
60,19,2573.4958421447295,5788,1125,4663,0.0,2473.4958421447295,19.43676572218383,SURVIVED (PROFIT)
37,37,2568.482000000112,2514,359,2155,0.0,2468.482000000112,14.28003182179793,SURVIVED (PROFIT)
62,20,2552.755650063358,5567,1074,4493,0.0,2452.755650063358,19.292257948625828,SURVIVED (PROFIT)
36,36,2532.805000000125,2588,387,2201,0.0,2432.805000000125,14.953632148377125,SURVIVED (PROFIT)
38,36,2530.057944427066,2875,427,2448,0.0,2430.057944427066,14.85217391304348,SURVIVED (PROFIT)
58,21,2499.164999980139,5367,1003,4364,0.0,2399.164999980139,18.688280231041553,SURVIVED (PROFIT)
69,20,2498.6301000532335,5545,1074,4471,0.0,2398.6301000532335,19.368800721370604,SURVIVED (PROFIT)
23,24,2479.557874996483,4001,685,3316,0.0,2379.557874996483,17.12071982004499,SURVIVED (PROFIT)
18,20,2422.3765000432854,5338,975,4363,0.0,2322.3765000432854,18.26526789059573,SURVIVED (PROFIT)
53,21,2418.6629523890742,5357,979,4378,0.0,2318.6629523890742,18.275154004106774,SURVIVED (PROFIT)
38,33,2403.271939372689,3407,499,2908,0.0,2303.271939372689,14.646316407396537,SURVIVED (PROFIT)
45,19,2399.228842109629,5860,1121,4739,0.0,2299.228842109629,19.129692832764505,SURVIVED (PROFIT)
54,21,2398.188714301208,5366,976,4390,0.0,2298.188714301208,18.188594856503915,SURVIVED (PROFIT)
53,20,2385.195849988124,5561,1049,4512,0.0,2285.195849988124,18.863513756518614,SURVIVED (PROFIT)
76,34,2350.7131176132675,3677,661,3016,0.0,2250.7131176132675,17.976611367963013,SURVIVED (PROFIT)
34,18,2345.3621111476014,6029,1162,4867,0.0,2245.3621111476014,19.273511361751535,SURVIVED (PROFIT)
54,20,2342.984199998515,5580,1051,4529,0.0,2242.984199998515,18.835125448028673,SURVIVED (PROFIT)
46,19,2341.8168947339805,5828,1122,4706,0.0,2241.8168947339805,19.251887439945094,SURVIVED (PROFIT)
77,35,2320.730485720894,3652,657,2995,0.0,2220.730485720894,17.99014238773275,SURVIVED (PROFIT)
78,34,2313.8432352902455,3708,659,3049,0.0,2213.8432352902455,17.772384034519956,SURVIVED (PROFIT)
42,19,2313.547894699583,5864,1105,4759,0.0,2213.547894699583,18.843792633015006,SURVIVED (PROFIT)
35,36,2288.358305554617,2790,417,2373,0.0,2188.358305554617,14.946236559139786,SURVIVED (PROFIT)
57,21,2278.3525714084603,5338,985,4353,0.0,2178.3525714084603,18.452603971524915,SURVIVED (PROFIT)
52,38,2259.4931316116613,3356,558,2798,0.0,2159.4931316116613,16.626936829559,SURVIVED (PROFIT)
67,35,2237.550542870298,3531,619,2912,0.0,2137.550542870298,17.530444633248372,SURVIVED (PROFIT)
43,19,2230.5609999761505,5831,1116,4715,0.0,2130.5609999761505,19.139084205110617,SURVIVED (PROFIT)
74,19,2222.40699999516,5808,1139,4669,0.0,2122.40699999516,19.610881542699723,SURVIVED (PROFIT)
30,19,2217.1514737017183,5827,1079,4748,0.0,2117.1514737017183,18.517247297065385,SURVIVED (PROFIT)
31,19,2212.455263168438,5865,1089,4776,0.0,2112.455263168438,18.567774936061383,SURVIVED (PROFIT)
34,36,2211.769194427181,2978,455,2523,0.0,2111.769194427181,15.278710543989254,SURVIVED (PROFIT)
45,21,2203.5058095431605,5356,971,4385,0.0,2103.5058095431605,18.12920089619119,SURVIVED (PROFIT)
38,70,2195.6754857463975,3521,613,2908,0.0,2095.6754857463975,17.409826753763134,SURVIVED (PROFIT)
35,19,2195.5285789755644,5835,1091,4744,0.0,2095.5285789755644,18.697514995715512,SURVIVED (PROFIT)
30,84,2180.9681071922428,3875,753,3122,0.0,2080.9681071922428,19.432258064516127,SURVIVED (PROFIT)
47,19,2178.369736848855,5810,1115,4695,0.0,2078.369736848855,19.19104991394148,SURVIVED (PROFIT)
70,20,2165.287800065509,5540,1055,4485,0.0,2065.287800065509,19.043321299638986,SURVIVED (PROFIT)
32,19,2162.4601578913653,5810,1080,4730,0.0,2062.4601578913653,18.588640275387263,SURVIVED (PROFIT)
36,19,2116.36057896839,5827,1087,4740,0.0,2016.3605789683902,18.654539214003776,SURVIVED (PROFIT)
76,35,2102.7963713985914,3637,654,2983,0.0,2002.7963713985914,17.981853175694255,SURVIVED (PROFIT)
71,19,2099.1758421266813,5811,1113,4698,0.0,1999.1758421266813,19.153329891584924,SURVIVED (PROFIT)
75,19,2095.105052625723,5837,1136,4701,0.0,1995.1050526257231,19.46205242419051,SURVIVED (PROFIT)
37,19,2093.134684190323,5829,1093,4736,0.0,1993.1346841903228,18.75107222508149,SURVIVED (PROFIT)
73,19,2083.141473688089,5819,1121,4698,0.0,1983.1414736880888,19.2644784327204,SURVIVED (PROFIT)
46,21,2082.9137143114385,5347,965,4382,0.0,1982.9137143114385,18.04750327286329,SURVIVED (PROFIT)
13,34,2082.2222942250396,7292,1659,5633,0.0,1982.2222942250396,22.750959956116294,SURVIVED (PROFIT)
49,21,2035.510333369527,5316,953,4363,0.0,1935.510333369527,17.92701279157261,SURVIVED (PROFIT)
20,18,2034.5763889265354,5345,980,4365,0.0,1934.5763889265354,18.33489242282507,SURVIVED (PROFIT)
55,21,2017.0950952400308,5367,975,4392,0.0,1917.0950952400308,18.166573504751256,SURVIVED (PROFIT)
38,19,1992.3349473567005,5818,1091,4727,0.0,1892.3349473567005,18.75214850464077,SURVIVED (PROFIT)
86,19,1975.689421026913,5814,1112,4702,0.0,1875.689421026913,19.12624699002408,SURVIVED (PROFIT)
33,19,1948.9036315850572,5807,1086,4721,0.0,1848.9036315850572,18.70156707422077,SURVIVED (PROFIT)
84,19,1936.878315765136,5819,1110,4709,0.0,1836.878315765136,19.075442515896203,SURVIVED (PROFIT)
39,19,1924.6699473427634,5847,1082,4765,0.0,1824.6699473427634,18.505216350265094,SURVIVED (PROFIT)
21,20,1922.4030499982955,4552,782,3770,0.0,1822.4030499982955,17.1792618629174,SURVIVED (PROFIT)
56,19,1894.801421057226,5841,1138,4703,0.0,1794.801421057226,19.48296524567711,SURVIVED (PROFIT)
59,19,1888.383631614065,5776,1119,4657,0.0,1788.383631614065,19.37326869806094,SURVIVED (PROFIT)
53,38,1884.200342131854,3338,563,2775,0.0,1784.200342131854,16.866387058118633,SURVIVED (PROFIT)
55,20,1877.1642499792588,5601,1050,4551,0.0,1777.1642499792588,18.746652383502944,SURVIVED (PROFIT)
20,20,1875.0010000001976,4353,763,3590,0.0,1775.0010000001976,17.528141511601195,SURVIVED (PROFIT)
56,20,1872.2322499847041,5616,1063,4553,0.0,1772.2322499847041,18.92806267806268,SURVIVED (PROFIT)
67,38,1866.903210542573,3289,565,2724,0.0,1766.903210542573,17.17847370021283,SURVIVED (PROFIT)
30,83,1866.2805542684714,3910,744,3166,0.0,1766.2805542684714,19.028132992327365,SURVIVED (PROFIT)
55,19,1862.7241579039078,5837,1130,4707,0.0,1762.7241579039078,19.359259893781054,SURVIVED (PROFIT)
72,19,1860.3720000168896,5840,1123,4717,0.0,1760.3720000168896,19.22945205479452,SURVIVED (PROFIT)
77,33,1855.0921818079767,3774,653,3121,0.0,1755.0921818079767,17.30259671436142,SURVIVED (PROFIT)
37,38,1854.4848684285241,2701,374,2327,0.0,1754.4848684285241,13.846723435764533,SURVIVED (PROFIT)
59,20,1850.5784500012269,5566,1057,4509,0.0,1750.5784500012269,18.990298239310096,SURVIVED (PROFIT)
56,21,1843.599714277123,5385,992,4393,0.0,1743.599714277123,18.421541318477253,SURVIVED (PROFIT)
85,19,1842.3252105083493,5824,1116,4708,0.0,1742.3252105083493,19.162087912087912,SURVIVED (PROFIT)
40,19,1838.5853157683646,5870,1101,4769,0.0,1738.5853157683646,18.756388415672916,SURVIVED (PROFIT)
84,38,1820.1398684470068,3415,574,2841,0.0,1720.1398684470068,16.808199121522694,SURVIVED (PROFIT)
54,38,1798.2500263499883,3333,561,2772,0.0,1698.2500263499883,16.831683168316832,SURVIVED (PROFIT)
58,20,1782.9035499815618,5599,1069,4530,0.0,1682.9035499815618,19.092695124129307,SURVIVED (PROFIT)
31,84,1777.2210833476015,3853,731,3122,0.0,1677.2210833476015,18.97222943161173,SURVIVED (PROFIT)
42,33,1749.2710908916017,3662,582,3080,0.0,1649.2710908916017,15.892954669579465,SURVIVED (PROFIT)
46,20,1748.5826500195476,5558,1034,4524,0.0,1648.5826500195476,18.603814321698454,SURVIVED (PROFIT)
41,19,1739.745789444341,5839,1091,4748,0.0,1639.745789444341,18.68470628532283,SURVIVED (PROFIT)
20,21,1725.947047587807,4616,774,3842,0.0,1625.947047587807,16.76776429809359,SURVIVED (PROFIT)
57,20,1681.901699975559,5574,1054,4520,0.0,1581.901699975559,18.909221385001796,SURVIVED (PROFIT)
58,19,1662.0261579019875,5821,1133,4688,0.0,1562.0261579019875,19.464009620340146,SURVIVED (PROFIT)
81,37,1657.4921351322482,3524,605,2919,0.0,1557.4921351322482,17.16799091940976,SURVIVED (PROFIT)
21,18,1653.0438889437164,5526,998,4528,0.0,1553.0438889437164,18.060079623597538,SURVIVED (PROFIT)
51,37,1620.1084324581686,3418,572,2846,0.0,1520.1084324581686,16.73493270918666,SURVIVED (PROFIT)
82,38,1614.2320526469275,3404,574,2830,0.0,1514.2320526469275,16.862514688601646,SURVIVED (PROFIT)
34,20,1584.8331500485424,5575,1008,4567,0.0,1484.8331500485424,18.08071748878924,SURVIVED (PROFIT)
19,20,1558.5192000403813,4869,854,4015,0.0,1458.5192000403813,17.53953583898131,SURVIVED (PROFIT)
20,19,1556.1293158127519,4873,860,4013,0.0,1456.1293158127519,17.648265955263696,SURVIVED (PROFIT)
82,19,1551.5751578750846,5790,1097,4693,0.0,1451.5751578750846,18.946459412780655,SURVIVED (PROFIT)
76,19,1547.5599473567536,5811,1116,4695,0.0,1447.5599473567536,19.204956117707795,SURVIVED (PROFIT)
83,38,1545.875184231431,3427,576,2851,0.0,1445.875184231431,16.80770353078494,SURVIVED (PROFIT)
38,20,1531.4889000075418,5600,1020,4580,0.0,1431.4889000075418,18.21428571428571,SURVIVED (PROFIT)
39,20,1525.5346499916568,5590,1011,4579,0.0,1425.5346499916568,18.08586762075134,SURVIVED (PROFIT)
66,38,1520.8703158173425,3313,566,2747,0.0,1420.8703158173425,17.08421370359191,SURVIVED (PROFIT)
33,33,1515.8390000001348,2759,396,2363,0.0,1415.8390000001348,14.353026458861907,SURVIVED (PROFIT)
37,70,1515.179671472702,3552,617,2935,0.0,1415.179671472702,17.370495495495494,SURVIVED (PROFIT)
94,19,1507.1920526234933,5776,1095,4681,0.0,1407.1920526234933,18.957756232686982,SURVIVED (PROFIT)
13,35,1506.4618000813168,7327,1674,5653,0.0,1406.4618000813168,22.84700423092671,SURVIVED (PROFIT)
57,19,1506.1973158048017,5805,1124,4681,0.0,1406.1973158048017,19.362618432385876,SURVIVED (PROFIT)
73,20,1498.4361000154313,5596,1056,4540,0.0,1398.4361000154313,18.87062187276626,SURVIVED (PROFIT)
31,20,1482.7015500370726,5597,1005,4592,0.0,1382.7015500370726,17.956047882794355,SURVIVED (PROFIT)
58,38,1468.075421085875,3357,565,2792,0.0,1368.075421085875,16.83050342567769,SURVIVED (PROFIT)
52,37,1460.1965946169805,3422,576,2846,0.0,1360.1965946169805,16.832261835184102,SURVIVED (PROFIT)
31,82,1456.7792073185874,3910,722,3188,0.0,1356.7792073185874,18.465473145780052,SURVIVED (PROFIT)
74,20,1447.554500007731,5596,1066,4530,0.0,1347.554500007731,19.049320943531093,SURVIVED (PROFIT)
77,38,1436.5850263382495,3367,566,2801,0.0,1336.5850263382495,16.81021681021681,SURVIVED (PROFIT)
81,38,1428.3039473733797,3402,581,2821,0.0,1328.3039473733797,17.078189300411523,SURVIVED (PROFIT)
31,83,1421.0674939874639,3884,723,3161,0.0,1321.0674939874639,18.61483007209063,SURVIVED (PROFIT)
32,20,1415.103800017801,5561,996,4565,0.0,1315.103800017801,17.91044776119403,SURVIVED (PROFIT)
21,19,1402.9554210958631,5068,873,4195,0.0,1302.9554210958631,17.225730071033936,SURVIVED (PROFIT)
32,33,1399.4030303016223,2954,432,2522,0.0,1299.4030303016223,14.624238320920785,SURVIVED (PROFIT)
19,27,1359.1329629120437,5731,1047,4684,0.0,1259.1329629120437,18.26906299075205,SURVIVED (PROFIT)
85,38,1318.0386579171277,3411,577,2834,0.0,1218.0386579171277,16.915860451480505,SURVIVED (PROFIT)
86,38,1317.8908157986612,3395,566,2829,0.0,1217.8908157986612,16.671575846833576,SURVIVED (PROFIT)
82,37,1317.6572702741569,3530,601,2929,0.0,1217.6572702741569,17.025495750708217,SURVIVED (PROFIT)
38,71,1315.8337887504276,3525,598,2927,0.0,1215.8337887504276,16.9645390070922,SURVIVED (PROFIT)
19,21,1287.1567619049197,5086,863,4223,0.0,1187.1567619049197,16.96814785686197,SURVIVED (PROFIT)
76,38,1282.409947346821,3351,569,2782,0.0,1182.409947346821,16.98000596836765,SURVIVED (PROFIT)
35,20,1273.2702000416803,5581,1006,4575,0.0,1173.2702000416803,18.025443468912382,SURVIVED (PROFIT)
31,85,1252.775011770671,3847,732,3115,0.0,1152.775011770671,19.027813880946194,SURVIVED (PROFIT)
43,38,1228.2590000179484,3067,469,2598,0.0,1128.2590000179484,15.291816106944896,SURVIVED (PROFIT)
30,33,1213.5769394298702,3477,545,2932,0.0,1113.5769394298702,15.67443198159333,SURVIVED (PROFIT)
60,38,1190.642026364251,3364,559,2805,0.0,1090.642026364251,16.617122473246134,SURVIVED (PROFIT)
38,67,1181.796283613111,3486,616,2870,0.0,1081.796283613111,17.670682730923694,SURVIVED (PROFIT)
43,33,1138.2323636186643,3667,589,3078,0.0,1038.2323636186643,16.06217616580311,SURVIVED (PROFIT)
33,20,1123.3187000161865,5568,995,4573,0.0,1023.3187000161865,17.869971264367816,SURVIVED (PROFIT)
87,19,1116.7058947045327,5802,1103,4699,0.0,1016.7058947045327,19.010685970355052,SURVIVED (PROFIT)
53,37,1111.7710270452899,3435,582,2853,0.0,1011.7710270452899,16.943231441048034,SURVIVED (PROFIT)
71,20,1109.1170000239058,5592,1051,4541,0.0,1009.1170000239058,18.794706723891274,SURVIVED (PROFIT)
62,38,1104.8557368969846,3355,563,2792,0.0,1004.8557368969846,16.780923994038748,SURVIVED (PROFIT)
32,82,1095.8092804839393,3850,698,3152,0.0,995.8092804839393,18.129870129870127,SURVIVED (PROFIT)
63,38,1091.4498421529393,3343,572,2771,0.0,991.4498421529393,17.110379898294944,SURVIVED (PROFIT)
78,38,1068.9397368595787,3368,564,2804,0.0,968.9397368595787,16.7458432304038,SURVIVED (PROFIT)
38,84,1045.8303809776753,3528,633,2895,0.0,945.8303809776753,17.9421768707483,SURVIVED (PROFIT)
33,67,1040.459791095169,3746,668,3078,0.0,940.4597910951691,17.83235451147891,SURVIVED (PROFIT)
38,66,991.3115151765337,3458,609,2849,0.0,891.3115151765337,17.611336032388664,SURVIVED (PROFIT)
83,37,974.2748378447914,3555,596,2959,0.0,874.2748378447914,16.76511954992968,SURVIVED (PROFIT)
33,32,953.2785937513329,2971,433,2538,0.0,853.2785937513329,14.574217435207002,SURVIVED (PROFIT)
42,32,942.9324687475516,3748,603,3145,0.0,842.9324687475516,16.088580576307365,SURVIVED (PROFIT)
66,32,940.7685625233103,3785,665,3120,0.0,840.7685625233103,17.569352708058126,SURVIVED (PROFIT)
55,38,939.7435526637828,3348,557,2791,0.0,839.7435526637828,16.63679808841099,SURVIVED (PROFIT)
65,38,938.2985000344472,3319,561,2758,0.0,838.2985000344472,16.9026815305815,SURVIVED (PROFIT)
67,37,931.1668108140793,3337,573,2764,0.0,831.1668108140793,17.17111177704525,SURVIVED (PROFIT)
59,38,917.489052667182,3356,554,2802,0.0,817.489052667182,16.507747318235996,SURVIVED (PROFIT)
54,37,898.6598378599504,3426,571,2855,0.0,798.6598378599504,16.666666666666664,SURVIVED (PROFIT)
38,65,897.9621230898151,3464,599,2865,0.0,797.9621230898151,17.292147806004618,SURVIVED (PROFIT)
37,71,877.8616338322865,3546,601,2945,0.0,777.8616338322865,16.94867456288776,SURVIVED (PROFIT)
56,38,874.8474737150452,3360,557,2803,0.0,774.8474737150452,16.577380952380953,SURVIVED (PROFIT)
80,38,832.0337894768243,3396,577,2819,0.0,732.0337894768243,16.99057714958775,SURVIVED (PROFIT)
57,38,831.6959737257514,3330,552,2778,0.0,731.6959737257514,16.576576576576578,SURVIVED (PROFIT)
66,37,824.292378390272,3355,574,2781,0.0,724.292378390272,17.108792846497764,SURVIVED (PROFIT)
84,20,784.7633000066103,5618,1030,4588,0.0,684.7633000066103,18.333926664293344,SURVIVED (PROFIT)
64,38,767.4587368780151,3325,558,2767,0.0,667.4587368780151,16.781954887218046,SURVIVED (PROFIT)
39,38,745.1291315929991,2574,371,2203,0.0,645.1291315929991,14.413364413364413,SURVIVED (PROFIT)
42,38,737.6059736859959,2996,454,2542,0.0,637.6059736859959,15.153538050734314,SURVIVED (PROFIT)
79,38,711.4579473741801,3389,566,2823,0.0,611.4579473741801,16.701091767483035,SURVIVED (PROFIT)
37,69,675.6290435360725,3527,606,2921,0.0,575.6290435360725,17.181740856251775,SURVIVED (PROFIT)
85,20,665.8813500051201,5615,1039,4576,0.0,565.8813500051201,18.5040071237756,SURVIVED (PROFIT)
61,38,644.1839474200401,3365,559,2806,0.0,544.1839474200401,16.612184249628527,SURVIVED (PROFIT)
37,67,560.600343346061,3513,611,2902,0.0,460.600343346061,17.39254198690578,SURVIVED (PROFIT)
37,68,515.1343676960805,3544,603,2941,0.0,415.1343676960805,17.01467268623025,SURVIVED (PROFIT)
38,86,515.0013372291105,3493,614,2879,0.0,415.0013372291105,17.578013169195533,SURVIVED (PROFIT)
41,32,441.3805312448785,3700,579,3121,0.0,341.3805312448785,15.64864864864865,SURVIVED (PROFIT)
38,39,412.5818974472236,2572,365,2207,0.0,312.5818974472236,14.191290824261275,SURVIVED (PROFIT)
38,63,333.2955872906234,3521,592,2929,0.0,233.29558729062342,16.813405282590175,SURVIVED (PROFIT)
38,64,281.3144375096763,3471,581,2890,0.0,181.31443750967628,16.738692019590896,SURVIVED (PROFIT)
37,66,138.22566671491222,3499,602,2897,0.0,38.22566671491222,17.2049156901972,SURVIVED (PROFIT)
2,28,0.0,25,5,20,1.0,-100.0,20.0,MARGIN CALL ($0)
2,29,0.0,25,5,20,1.0,-100.0,20.0,MARGIN CALL ($0)
2,30,0.0,25,5,20,1.0,-100.0,20.0,MARGIN CALL ($0)
2,31,0.0,52,12,40,1.0,-100.0,23.076923076923077,MARGIN CALL ($0)
2,32,0.0,50,11,39,1.0,-100.0,22.0,MARGIN CALL ($0)
2,33,0.0,77,18,59,1.0,-100.0,23.376623376623375,MARGIN CALL ($0)
2,34,0.0,53,12,41,1.0,-100.0,22.641509433962266,MARGIN CALL ($0)
2,35,0.0,56,15,41,1.0,-100.0,26.785714285714285,MARGIN CALL ($0)
2,36,0.0,53,14,39,1.0,-100.0,26.41509433962264,MARGIN CALL ($0)
2,37,0.0,53,14,39,1.0,-100.0,26.41509433962264,MARGIN CALL ($0)
2,38,0.0,53,14,39,1.0,-100.0,26.41509433962264,MARGIN CALL ($0)
2,39,0.0,93,23,70,1.0,-100.0,24.731182795698924,MARGIN CALL ($0)
2,40,0.0,82,21,61,1.0,-100.0,25.609756097560975,MARGIN CALL ($0)
2,41,0.0,81,21,60,1.0,-100.0,25.925925925925924,MARGIN CALL ($0)
2,42,0.0,82,21,61,1.0,-100.0,25.609756097560975,MARGIN CALL ($0)
